experiment,replicate,learner,method,diagnostic,lambda,value,fold_id,details
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.225,7.745834960751035e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.25,7.646030023910713e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.275,7.549770507431179e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.3,7.457056411312433e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.325,7.367887735554475e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.35,7.2822644801573055e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.375,7.200186645120924e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.4,7.121654230445331e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.425,7.046667236130525e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.45,6.975225662176508e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.475,6.907329508583277e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.5,6.842978775350836e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.525,6.782173462479185e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.55,6.724913569968321e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.575,6.671199097818244e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.6,6.621030046028955e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.625,6.574406414600455e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.65,6.5313282035327435e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.675,6.491795412825821e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.7,6.4558080424796835e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.725,6.4233660924943365e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.75,6.394469562869776e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.775,6.3691184536060034e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.8,6.347312764703022e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.825,6.329052496160827e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.85,6.31433764797942e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.875,6.3031682201588e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.9,6.295544212698969e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.925,6.2914656255999254e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.95,6.2909324588616705e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,0.975,6.293944712484205e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda_grid,1.0,6.3005023864675275e-06,,
a_mean,10,rf,ppi_plus_plus_v2,lambda0_vs_split_classic_estimate_max_abs,0.0,0.0,,
a_mean,10,rf,ppi_plus_plus_v2,lambda1_vs_ppi_estimate_max_abs,1.0,2.7755575615628914e-17,,
a_mean,10,rf,cross_ppi,fold_tuning,,0.11682107556983548,0.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,10,rf,cross_ppi,fold_tuning,,0.11447226523723748,1.0,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,10,rf,cross_ppi,fold_tuning,,0.11247081478376515,2.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,10,rf,cross_ppi,fold_tuning,,0.11175327629095945,3.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,10,rf,cross_ppi,fold_tuning,,0.11377475523194576,4.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,10,rf,cross_ppi,cross_oof_quality,,0.11446657509102824,,Brier
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.0,8.8036233085494e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.025,8.66728839575079e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.05,8.534753887489196e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.075,8.406019783764623e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.1,8.281086084577071e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.125,8.159952789926537e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.15,8.042619899813024e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.175,7.929087414236527e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.2,7.819355333197053e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.225,7.713423656694597e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.25,7.6112923847291605e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.275,7.512961517300744e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.3,7.418431054409346e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.325,7.327700996054967e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.35,7.240771342237609e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.375,7.15764209295727e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.4,7.0783132482139515e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.425,7.002784808007652e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.45,6.93105677233837e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.475,6.86312914120611e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.5,6.799001914610867e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.525,6.738675092552646e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.55,6.682148675031443e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.575,6.629422662047259e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.6,6.580497053600097e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.625,6.535371849689953e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.65,6.494047050316827e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.675,6.456522655480722e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.7,6.422798665181636e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.725,6.392875079419569e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.75,6.366751898194523e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.775,6.344429121506496e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.8,6.3259067493554875e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.825,6.311184781741498e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.85,6.3002632186645285e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.875,6.293142060124581e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.9,6.289821306121652e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.925,6.29030095665574e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.95,6.29458101172685e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,0.975,6.302661471334977e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda_grid,1.0,6.314542335480126e-06,,
a_mean,10,gb,ppi_plus_plus_v2,lambda0_vs_split_classic_estimate_max_abs,0.0,0.0,,
a_mean,10,gb,ppi_plus_plus_v2,lambda1_vs_ppi_estimate_max_abs,1.0,2.7755575615628914e-17,,
a_mean,10,gb,cross_ppi,fold_tuning,,0.11601541089299314,0.0,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}"
a_mean,10,gb,cross_ppi,fold_tuning,,0.11317806056616947,1.0,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}"
a_mean,10,gb,cross_ppi,fold_tuning,,0.11037670913164435,2.0,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}"
a_mean,10,gb,cross_ppi,fold_tuning,,0.11048533035642007,3.0,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}"
a_mean,10,gb,cross_ppi,fold_tuning,,0.11377543109200468,4.0,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}"
a_mean,10,gb,cross_ppi,cross_oof_quality,,0.11341541418412295,,Brier
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.0,9.061497095149315e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.025,8.916849365041693e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.05,8.776199607332963e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.075,8.63954782202312e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.1,8.506894009112167e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.125,8.3782381686001e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.15,8.253580300486926e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.175,8.132920404772637e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.2,8.016258481457237e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.225,7.903594530540728e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.25,7.794928552023107e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.275,7.690260545904371e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.3,7.589590512184529e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.325,7.492918450863572e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.35,7.400244361941506e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.375,7.311568245418326e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.4,7.226890101294038e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.425,7.146209929568636e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.45,7.069527730242124e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.475,6.996843503314502e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.5,6.928157248785765e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.525,6.863468966655922e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.55,6.80277865692496e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.575,6.746086319592894e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.6,6.693391954659714e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.625,6.644695562125423e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.65,6.599997141990019e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.675,6.559296694253504e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.7,6.52259421891588e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.725,6.489889715977143e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.75,6.461183185437294e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.775,6.436474627296333e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.8,6.415764041554264e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.825,6.399051428211082e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.85,6.386336787266789e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.875,6.377620118721385e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.9,6.3729014225748684e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.925,6.372180698827241e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.95,6.375457947478503e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,0.975,6.382733168528653e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda_grid,1.0,6.394006361977692e-06,,
a_mean,11,lin,ppi_plus_plus_v2,lambda0_vs_split_classic_estimate_max_abs,0.0,0.0,,
a_mean,11,lin,ppi_plus_plus_v2,lambda1_vs_ppi_estimate_max_abs,1.0,2.7755575615628914e-17,,
a_mean,11,lin,cross_ppi,fold_tuning,,0.1160459144595615,0.0,"{""model__C"": 10.0}"
a_mean,11,lin,cross_ppi,fold_tuning,,0.11963113561386715,1.0,"{""model__C"": 10.0}"
a_mean,11,lin,cross_ppi,fold_tuning,,0.11682583851014836,2.0,"{""model__C"": 10.0}"
a_mean,11,lin,cross_ppi,fold_tuning,,0.11506733354939716,3.0,"{""model__C"": 10.0}"
a_mean,11,lin,cross_ppi,fold_tuning,,0.11779657511879467,4.0,"{""model__C"": 10.0}"
a_mean,11,lin,cross_ppi,cross_oof_quality,,0.11727401310438888,,Brier
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.0,9.061497095149315e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.025,8.916626114450038e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.05,8.77614829976258e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.075,8.640063651086936e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.1,8.508372168423113e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.125,8.3810738517711e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.15,8.258168701130908e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.175,8.139656716502528e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.2,8.025537897885969e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.225,7.915812245281223e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.25,7.810479758688295e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.275,7.709540438107183e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.3,7.612994283537888e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.325,7.520841294980408e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.35,7.433081472434747e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.375,7.3497148159008985e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.4,7.270741325378869e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.425,7.196161000868653e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.45,7.125973842370259e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.475,7.060179849883675e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.5,6.998779023408911e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.525,6.941771362945964e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.55,6.889156868494829e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.575,6.840935540055515e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.6,6.797107377628017e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.625,6.757672381212333e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.65,6.722630550808466e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.675,6.691981886416414e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.7,6.665726388036179e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.725,6.6438640556677624e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.75,6.626394889311161e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.775,6.613318888966376e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.8,6.604636054633406e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.825,6.600346386312255e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.85,6.600449884002917e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.875,6.604946547705397e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.9,6.613836377419694e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.925,6.627119373145807e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.95,6.644795534883735e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,0.975,6.666864862633479e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda_grid,1.0,6.693327356395043e-06,,
a_mean,11,dt,ppi_plus_plus_v2,lambda0_vs_split_classic_estimate_max_abs,0.0,0.0,,
a_mean,11,dt,ppi_plus_plus_v2,lambda1_vs_ppi_estimate_max_abs,1.0,0.0,,
a_mean,11,dt,cross_ppi,fold_tuning,,0.11845919202526918,0.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}"
a_mean,11,dt,cross_ppi,fold_tuning,,0.12083235405129869,1.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}"
a_mean,11,dt,cross_ppi,fold_tuning,,0.11922635524606373,2.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}"
a_mean,11,dt,cross_ppi,fold_tuning,,0.11768860078798897,3.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}"
a_mean,11,dt,cross_ppi,fold_tuning,,0.120229138052972,4.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}"
a_mean,11,dt,cross_ppi,cross_oof_quality,,0.11931874042804762,,Brier
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.0,9.061497095149315e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.025,8.920034451645857e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.05,8.782452173108962e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.075,8.648750259538623e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.1,8.518928710934843e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.125,8.392987527297625e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.15,8.270926708626964e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.175,8.152746254922865e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.2,8.03844616618532e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.225,7.928026442414338e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.25,7.821487083609915e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.275,7.718828089772048e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.3,7.6200494609007435e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.325,7.525151196995997e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.35,7.434133298057811e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.375,7.346995764086182e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.4,7.263738595081113e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.425,7.184361791042605e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.45,7.108865351970653e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.475,7.037249277865261e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.5,6.96951356872643e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.525,6.905658224554156e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.55,6.845683245348441e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.575,6.789588631109286e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.6,6.7373743818366926e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.625,6.689040497530654e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.65,6.644586978191175e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.675,6.604013823818256e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.7,6.5673210344119e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.725,6.5345086099720974e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.75,6.505576550498857e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.775,6.480524855992176e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.8,6.459353526452052e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.825,6.442062561878488e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.85,6.428651962271485e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.875,6.4191217276310385e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.9,6.413471857957151e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.925,6.411702353249826e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.95,6.413813213509057e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,0.975,6.419804438734848e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda_grid,1.0,6.4296760289272e-06,,
a_mean,11,rf,ppi_plus_plus_v2,lambda0_vs_split_classic_estimate_max_abs,0.0,0.0,,
a_mean,11,rf,ppi_plus_plus_v2,lambda1_vs_ppi_estimate_max_abs,1.0,0.0,,
a_mean,11,rf,cross_ppi,fold_tuning,,0.11489278526810985,0.0,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,11,rf,cross_ppi,fold_tuning,,0.11852936312102366,1.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,11,rf,cross_ppi,fold_tuning,,0.11622443302176931,2.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,11,rf,cross_ppi,fold_tuning,,0.11407821948801992,3.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,11,rf,cross_ppi,fold_tuning,,0.11602314938970879,4.0,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}"
a_mean,11,rf,cross_ppi,cross_oof_quality,,0.11629731813865711,,Brier
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.0,9.061497095149315e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.025,8.916668191104609e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.05,8.77585166538742e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.075,8.639047517997756e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.1,8.506255748935609e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.125,8.377476358200984e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.15,8.252709345793877e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.175,8.13195471171429e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.2,8.01521245596222e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.225,7.902482578537677e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.25,7.79376507944065e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.275,7.689059958671143e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.3,7.588367216229156e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.325,7.491686852114689e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.35,7.39901886632774e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.375,7.310363258868314e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.4,7.225720029736407e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.425,7.145089178932019e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.45,7.068470706455153e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.475,6.9958646123058045e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.5,6.9272708964839786e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.525,6.862689558989668e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.55,6.802120599822881e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.575,6.745564018983614e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.6,6.693019816471866e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.625,6.644487992287637e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.65,6.599968546430932e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.675,6.559461478901744e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.7,6.522966789700076e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.725,6.490484478825927e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.75,6.462014546279298e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.775,6.43755699206019e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.8,6.417111816168602e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.825,6.400679018604534e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.85,6.388258599367985e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.875,6.379850558458955e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.9,6.375454895877446e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.925,6.375071611623458e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.95,6.3787007056969895e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,0.975,6.38634217809804e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda_grid,1.0,6.397996028826613e-06,,
a_mean,11,gb,ppi_plus_plus_v2,lambda0_vs_split_classic_estimate_max_abs,0.0,0.0,,
a_mean,11,gb,ppi_plus_plus_v2,lambda1_vs_ppi_estimate_max_abs,1.0,0.0,,
