seed,scenario,target,profile,method,confidence_level,n_labeled,n_unlabeled,n_replicates,average_ci_width,empirical_coverage
7,lr,beta_0,P3,naive_ml,0.9,60,600,2000,4.9960036108132046e-17,0.0
7,lr,beta_0,P3,ppi,0.9,60,600,2000,0.5980121256022656,0.8975
7,lr,beta_0,P3,ppi_plus_plus_v1,0.9,60,600,2000,0.590704981542771,0.8865
7,lr,beta_0,P3,ppi_plus_plus_v2,0.9,60,600,2000,0.5776214448895935,0.893
7,lr,beta_0,P4,naive_ml,0.9,60,600,2000,0.03795676945806222,0.9045
7,lr,beta_0,P4,ppi,0.9,60,600,2000,0.6104855458714306,0.9035
7,lr,beta_0,P4,ppi_plus_plus_v1,0.9,60,600,2000,0.5889345050090483,0.8825
7,lr,beta_0,P4,ppi_plus_plus_v2,0.9,60,600,2000,0.5803778585741306,0.893
7,lr,beta_0,baseline,classic,0.9,60,600,2000,0.5976303547144821,0.889
7,lr,beta_0,P1,naive_ml,0.95,60,600,2000,0.00452282804307466,0.948
7,lr,beta_0,P1,ppi,0.95,60,600,2000,0.7120818579113651,0.9485
7,lr,beta_0,P1,ppi_plus_plus_v1,0.95,60,600,2000,0.7041786945389491,0.9325
7,lr,beta_0,P1,ppi_plus_plus_v2,0.95,60,600,2000,0.6880569585403757,0.941
7,lr,beta_0,P2,naive_ml,0.95,60,600,2000,4.873879078104437e-17,0.0
7,lr,beta_0,P2,ppi,0.95,60,600,2000,0.7126681308427055,0.9495
7,lr,beta_0,P2,ppi_plus_plus_v1,0.95,60,600,2000,0.7048836893084308,0.932
7,lr,beta_0,P2,ppi_plus_plus_v2,0.95,60,600,2000,0.6882199922739778,0.9395
7,lr,beta_0,P3,naive_ml,0.95,60,600,2000,5.970224314921779e-17,0.0
7,lr,beta_0,P3,ppi,0.95,60,600,2000,0.7125753983781439,0.9515
7,lr,beta_0,P3,ppi_plus_plus_v1,0.95,60,600,2000,0.7038683991948805,0.9325
7,lr,beta_0,P3,ppi_plus_plus_v2,0.95,60,600,2000,0.6882784037019917,0.94
7,lr,beta_0,P4,naive_ml,0.95,60,600,2000,0.04522828043074652,0.948
7,lr,beta_0,P4,ppi,0.95,60,600,2000,0.7274383953591624,0.9515
7,lr,beta_0,P4,ppi_plus_plus_v1,0.95,60,600,2000,0.701758746284305,0.932
7,lr,beta_0,P4,ppi_plus_plus_v2,0.95,60,600,2000,0.6915628731889221,0.9405
7,lr,beta_0,baseline,classic,0.95,60,600,2000,0.7121204903072128,0.937
7,lr,beta_0,P1,naive_ml,0.975,60,600,2000,0.005172278262355231,0.9785
7,lr,beta_0,P1,ppi,0.975,60,600,2000,0.8143324220190111,0.9705
7,lr,beta_0,P1,ppi_plus_plus_v1,0.975,60,600,2000,0.805294413117131,0.9575
7,lr,beta_0,P1,ppi_plus_plus_v2,0.975,60,600,2000,0.7868576952355952,0.9635
7,lr,beta_0,P2,naive_ml,0.975,60,600,2000,5.967448757360216e-17,0.0
7,lr,beta_0,P2,ppi,0.975,60,600,2000,0.8150028801283379,0.9715
7,lr,beta_0,P2,ppi_plus_plus_v1,0.975,60,600,2000,0.8061006407885178,0.9575
7,lr,beta_0,P2,ppi_plus_plus_v2,0.975,60,600,2000,0.7870441396080786,0.964
7,lr,beta_0,P3,naive_ml,0.975,60,600,2000,6.82509604388315e-17,0.0
7,lr,beta_0,P3,ppi,0.975,60,600,2000,0.8148968318536548,0.9725
7,lr,beta_0,P3,ppi_plus_plus_v1,0.975,60,600,2000,0.8049395612749304,0.9575
7,lr,beta_0,P3,ppi_plus_plus_v2,0.975,60,600,2000,0.7871109385569921,0.9635
7,lr,beta_0,P4,naive_ml,0.975,60,600,2000,0.051722782623552226,0.9785
7,lr,beta_0,P4,ppi,0.975,60,600,2000,0.8318940635560811,0.9735
7,lr,beta_0,P4,ppi_plus_plus_v1,0.975,60,600,2000,0.8025269752144915,0.958
7,lr,beta_0,P4,ppi_plus_plus_v2,0.975,60,600,2000,0.7908670376102448,0.9635
7,lr,beta_0,baseline,classic,0.975,60,600,2000,0.8143766017886964,0.9635
7,lr,beta_1,P1,naive_ml,0.9,60,600,2000,0.004645360498405908,0.9095
7,lr,beta_1,P1,ppi,0.9,60,600,2000,0.737264803795728,0.9
7,lr,beta_1,P1,ppi_plus_plus_v1,0.9,60,600,2000,0.7222087376808927,0.874
7,lr,beta_1,P1,ppi_plus_plus_v2,0.9,60,600,2000,0.6998152529470092,0.885
7,lr,beta_1,P2,naive_ml,0.9,60,600,2000,1.7430501486614958e-17,1.0
7,lr,beta_1,P2,ppi,0.9,60,600,2000,0.7386067653674009,0.903
7,lr,beta_1,P2,ppi_plus_plus_v1,0.9,60,600,2000,0.7225254027056444,0.8725
7,lr,beta_1,P2,ppi_plus_plus_v2,0.9,60,600,2000,0.7002040456036936,0.8835
7,lr,beta_1,P3,naive_ml,0.9,60,600,2000,1.84297022087776e-17,1.0
7,lr,beta_1,P3,ppi,0.9,60,600,2000,0.7385421580495423,0.899
7,lr,beta_1,P3,ppi_plus_plus_v1,0.9,60,600,2000,0.7220854600263986,0.8745
7,lr,beta_1,P3,ppi_plus_plus_v2,0.9,60,600,2000,0.7000954374227633,0.885
7,lr,beta_1,P4,naive_ml,0.9,60,600,2000,0.046453604984059094,0.9095
7,lr,beta_1,P4,ppi,0.9,60,600,2000,0.7527700730466683,0.903
7,lr,beta_1,P4,ppi_plus_plus_v1,0.9,60,600,2000,0.722764412291372,0.8755
7,lr,beta_1,P4,ppi_plus_plus_v2,0.9,60,600,2000,0.704451548735047,0.8855
7,lr,beta_1,baseline,classic,0.9,60,600,2000,0.732420279204156,0.8815
7,lr,beta_1,P1,naive_ml,0.95,60,600,2000,0.005535288443236796,0.956
7,lr,beta_1,P1,ppi,0.95,60,600,2000,0.8785051987797626,0.949
7,lr,beta_1,P1,ppi_plus_plus_v1,0.95,60,600,2000,0.8605647894628403,0.935
7,lr,beta_1,P1,ppi_plus_plus_v2,0.95,60,600,2000,0.8338813065999299,0.937
7,lr,beta_1,P2,naive_ml,0.95,60,600,2000,3.375077994860476e-17,1.0
7,lr,beta_1,P2,ppi,0.95,60,600,2000,0.8801042446194762,0.9495
7,lr,beta_1,P2,ppi_plus_plus_v1,0.95,60,600,2000,0.8609421191130341,0.934
7,lr,beta_1,P2,ppi_plus_plus_v2,0.95,60,600,2000,0.8343445816245688,0.938
7,lr,beta_1,P3,naive_ml,0.95,60,600,2000,3.530509218307998e-17,1.0
7,lr,beta_1,P3,ppi,0.95,60,600,2000,0.8800272602519491,0.9495
7,lr,beta_1,P3,ppi_plus_plus_v1,0.95,60,600,2000,0.8604178950772581,0.9345
7,lr,beta_1,P3,ppi_plus_plus_v2,0.95,60,600,2000,0.8342151669948625,0.938
7,lr,beta_1,P4,naive_ml,0.95,60,600,2000,0.05535288443236804,0.956
7,lr,beta_1,P4,ppi,0.95,60,600,2000,0.8969808666474048,0.954
7,lr,beta_1,P4,ppi_plus_plus_v1,0.95,60,600,2000,0.8612269166003691,0.9325
7,lr,beta_1,P4,ppi_plus_plus_v2,0.95,60,600,2000,0.8394057937745525,0.936
7,lr,beta_1,baseline,classic,0.95,60,600,2000,0.8727325916820107,0.938
7,lr,beta_1,P1,naive_ml,0.975,60,600,2000,0.006330121733161653,0.9815
7,lr,beta_1,P1,ppi,0.975,60,600,2000,1.0046531284717302,0.977
7,lr,beta_1,P1,ppi_plus_plus_v1,0.975,60,600,2000,0.9841365869972569,0.962
7,lr,beta_1,P1,ppi_plus_plus_v2,0.975,60,600,2000,0.9536215205252718,0.9685
7,lr,beta_1,P2,naive_ml,0.975,60,600,2000,4.873879078104437e-17,1.0
7,lr,beta_1,P2,ppi,0.975,60,600,2000,1.0064817874343315,0.978
7,lr,beta_1,P2,ppi_plus_plus_v1,0.975,60,600,2000,0.9845680988586074,0.9615
7,lr,beta_1,P2,ppi_plus_plus_v2,0.975,60,600,2000,0.9541513189869025,0.969
7,lr,beta_1,P3,naive_ml,0.975,60,600,2000,5.3179682879544996e-17,1.0
7,lr,beta_1,P3,ppi,0.975,60,600,2000,1.0063937485863117,0.976
7,lr,beta_1,P3,ppi_plus_plus_v1,0.975,60,600,2000,0.9839685994836507,0.962
7,lr,beta_1,P3,ppi_plus_plus_v2,0.975,60,600,2000,0.9540033212143394,0.9655
7,lr,beta_1,P4,naive_ml,0.975,60,600,2000,0.06330121733161664,0.9815
7,lr,beta_1,P4,ppi,0.975,60,600,2000,1.0257817883244147,0.9775
7,lr,beta_1,P4,ppi_plus_plus_v1,0.975,60,600,2000,0.9848937915090651,0.959
7,lr,beta_1,P4,ppi_plus_plus_v2,0.975,60,600,2000,0.9599392899942509,0.967
7,lr,beta_1,baseline,classic,0.975,60,600,2000,0.9980516105885734,0.9645
7,lr,beta_2,P1,naive_ml,0.9,60,600,2000,0.005370313768554236,0.906
7,lr,beta_2,P1,ppi,0.9,60,600,2000,0.8554334643186245,0.906
7,lr,beta_2,P1,ppi_plus_plus_v1,0.9,60,600,2000,0.8426259982786195,0.8965
7,lr,beta_2,P1,ppi_plus_plus_v2,0.9,60,600,2000,0.8364024749848012,0.9035
7,lr,beta_2,P2,naive_ml,0.9,60,600,2000,2.8754776337791555e-17,1.0
7,lr,beta_2,P2,ppi,0.9,60,600,2000,0.8569129631893297,0.908
7,lr,beta_2,P2,ppi_plus_plus_v1,0.9,60,600,2000,0.8429719078928749,0.897
7,lr,beta_2,P2,ppi_plus_plus_v2,0.9,60,600,2000,0.8365921606797393,0.9045
7,lr,beta_2,P3,naive_ml,0.9,60,600,2000,5.828670879282072e-17,0.0
7,lr,beta_2,P3,ppi,0.9,60,600,2000,0.8552336458090433,0.905
7,lr,beta_2,P3,ppi_plus_plus_v1,0.9,60,600,2000,0.8426481396996828,0.896
7,lr,beta_2,P3,ppi_plus_plus_v2,0.9,60,600,2000,0.836309257415268,0.903
7,lr,beta_2,P4,naive_ml,0.9,60,600,2000,0.05370313768554257,0.906
7,lr,beta_2,P4,ppi,0.9,60,600,2000,0.8739561062260943,0.904
7,lr,beta_2,P4,ppi_plus_plus_v1,0.9,60,600,2000,0.8406868203333376,0.8955
7,lr,beta_2,P4,ppi_plus_plus_v2,0.9,60,600,2000,0.8380762464826985,0.9015
7,lr,beta_2,baseline,classic,0.9,60,600,2000,0.8485179246002668,0.8985
7,lr,beta_2,P1,naive_ml,0.95,60,600,2000,0.006399123544843205,0.962
7,lr,beta_2,P1,ppi,0.95,60,600,2000,1.0193118425633012,0.946
7,lr,beta_2,P1,ppi_plus_plus_v1,0.95,60,600,2000,1.0040508054957322,0.9445
7,lr,beta_2,P1,ppi_plus_plus_v2,0.95,60,600,2000,0.9966350200951598,0.9425
7,lr,beta_2,P2,naive_ml,0.95,60,600,2000,4.485301019485633e-17,1.0
7,lr,beta_2,P2,ppi,0.95,60,600,2000,1.0210747742030732,0.9465
7,lr,beta_2,P2,ppi_plus_plus_v1,0.95,60,600,2000,1.0044629822236442,0.945
7,lr,beta_2,P2,ppi_plus_plus_v2,0.95,60,600,2000,0.9968610445415702,0.943
7,lr,beta_2,P3,naive_ml,0.95,60,600,2000,7.238654120556021e-17,0.0
7,lr,beta_2,P3,ppi,0.95,60,600,2000,1.0190737441235354,0.9455
7,lr,beta_2,P3,ppi_plus_plus_v1,0.95,60,600,2000,1.0040771886262059,0.945
7,lr,beta_2,P3,ppi_plus_plus_v2,0.95,60,600,2000,0.996523944510061,0.944
7,lr,beta_2,P4,naive_ml,0.95,60,600,2000,0.06399123544843208,0.962
7,lr,beta_2,P4,ppi,0.95,60,600,2000,1.0413829317121002,0.947
7,lr,beta_2,P4,ppi_plus_plus_v1,0.95,60,600,2000,1.0017401324546242,0.9405
7,lr,beta_2,P4,ppi_plus_plus_v2,0.95,60,600,2000,0.9986294418482399,0.9405
7,lr,beta_2,baseline,classic,0.95,60,600,2000,1.0110714687333449,0.9455
7,lr,beta_2,P1,naive_ml,0.975,60,600,2000,0.0073179982289615746,0.9805
7,lr,beta_2,P1,ppi,0.975,60,600,2000,1.165678738090461,0.9715
7,lr,beta_2,P1,ppi_plus_plus_v1,0.975,60,600,2000,1.1482263101993668,0.971
7,lr,beta_2,P1,ppi_plus_plus_v2,0.975,60,600,2000,1.1397456637409158,0.97
7,lr,beta_2,P2,naive_ml,0.975,60,600,2000,6.361577931102146e-17,1.0
7,lr,beta_2,P2,ppi,0.975,60,600,2000,1.1676948158434923,0.971
7,lr,beta_2,P2,ppi_plus_plus_v1,0.975,60,600,2000,1.1486976729639289,0.971
7,lr,beta_2,P2,ppi_plus_plus_v2,0.975,60,600,2000,1.1400041439041677,0.9695
7,lr,beta_2,P3,naive_ml,0.975,60,600,2000,8.654188476953095e-17,0.0
7,lr,beta_2,P3,ppi,0.975,60,600,2000,1.1654064501828585,0.971
7,lr,beta_2,P3,ppi_plus_plus_v1,0.975,60,600,2000,1.1482564817846983,0.971
7,lr,beta_2,P3,ppi_plus_plus_v2,0.975,60,600,2000,1.1396186383866902,0.97
7,lr,beta_2,P4,naive_ml,0.975,60,600,2000,0.07317998228961582,0.9805
7,lr,beta_2,P4,ppi,0.975,60,600,2000,1.1909190995509544,0.9775
7,lr,beta_2,P4,ppi_plus_plus_v1,0.975,60,600,2000,1.1455838387571398,0.9715
7,lr,beta_2,P4,ppi_plus_plus_v2,0.975,60,600,2000,1.1420264721601592,0.9705
7,lr,beta_2,baseline,classic,0.975,60,600,2000,1.1562550973885732,0.972
7,mean,theta,P1,naive_ml,0.9,60,600,2000,0.0806566380028816,0.899
7,mean,theta,P1,ppi,0.9,60,600,2000,0.432412724534835,0.8985
7,mean,theta,P1,ppi_plus_plus_v1,0.9,60,600,2000,0.42612988347799685,0.892
7,mean,theta,P1,ppi_plus_plus_v2,0.9,60,600,2000,0.42908900066225414,0.895
7,mean,theta,P2,naive_ml,0.9,60,600,2000,0.0806113510424029,0.2065
7,mean,theta,P2,ppi,0.9,60,600,2000,0.43230612597004214,0.9005
7,mean,theta,P2,ppi_plus_plus_v1,0.9,60,600,2000,0.42604452369254076,0.892
7,mean,theta,P2,ppi_plus_plus_v2,0.9,60,600,2000,0.429005835936496,0.8965
7,mean,theta,P3,naive_ml,0.9,60,600,2000,0.0769031474697014,0.9005
7,mean,theta,P3,ppi,0.9,60,600,2000,0.4323411771235607,0.9015
7,mean,theta,P3,ppi_plus_plus_v1,0.9,60,600,2000,0.42679757483209385,0.8935
7,mean,theta,P3,ppi_plus_plus_v2,0.9,60,600,2000,0.4298781956714679,0.896
7,mean,theta,P4,naive_ml,0.9,60,600,2000,0.08497009209448463,0.897
7,mean,theta,P4,ppi,0.9,60,600,2000,0.4414803550616592,0.894
7,mean,theta,P4,ppi_plus_plus_v1,0.9,60,600,2000,0.4324882657275109,0.8875
7,mean,theta,P4,ppi_plus_plus_v2,0.9,60,600,2000,0.4353157692517013,0.8895
7,mean,theta,baseline,classic,0.9,60,600,2000,0.49400145655950556,0.897
7,mean,theta,P1,naive_ml,0.95,60,600,2000,0.09610831201601902,0.945
7,mean,theta,P1,ppi,0.95,60,600,2000,0.5152515413276476,0.9455
7,mean,theta,P1,ppi_plus_plus_v1,0.95,60,600,2000,0.5077650744528925,0.9395
7,mean,theta,P1,ppi_plus_plus_v2,0.95,60,600,2000,0.5112910800573711,0.9435
7,mean,theta,P2,naive_ml,0.95,60,600,2000,0.0960543492742573,0.311
7,mean,theta,P2,ppi,0.95,60,600,2000,0.5151245213032662,0.945
7,mean,theta,P2,ppi_plus_plus_v1,0.95,60,600,2000,0.5076633619950297,0.9395
7,mean,theta,P2,ppi_plus_plus_v2,0.95,60,600,2000,0.5111919831744626,0.9445
7,mean,theta,P3,naive_ml,0.95,60,600,2000,0.09163575218406589,0.943
7,mean,theta,P3,ppi,0.95,60,600,2000,0.5151662873287568,0.946
7,mean,theta,P3,ppi_plus_plus_v1,0.95,60,600,2000,0.5085606777730753,0.942
7,mean,theta,P3,ppi_plus_plus_v2,0.95,60,600,2000,0.5122314639125012,0.945
7,mean,theta,P4,naive_ml,0.95,60,600,2000,0.10124810958218748,0.944
7,mean,theta,P4,ppi,0.95,60,600,2000,0.5260562895231631,0.9445
7,mean,theta,P4,ppi_plus_plus_v1,0.95,60,600,2000,0.5153415542105967,0.9395
7,mean,theta,P4,ppi_plus_plus_v2,0.95,60,600,2000,0.5187107324662001,0.9395
7,mean,theta,baseline,classic,0.95,60,600,2000,0.5886390419805566,0.9455
7,mean,theta,P1,naive_ml,0.975,60,600,2000,0.1099088730187889,0.9725
7,mean,theta,P1,ppi,0.975,60,600,2000,0.5892384856273055,0.972
7,mean,theta,P1,ppi_plus_plus_v1,0.975,60,600,2000,0.5806770082708026,0.968
7,mean,theta,P1,ppi_plus_plus_v2,0.975,60,600,2000,0.5847093265387746,0.969
7,mean,theta,P2,naive_ml,0.975,60,600,2000,0.10984716156004373,0.414
7,mean,theta,P2,ppi,0.975,60,600,2000,0.5890932263106283,0.9745
7,mean,theta,P2,ppi_plus_plus_v1,0.975,60,600,2000,0.5805606905311478,0.968
7,mean,theta,P2,ppi_plus_plus_v2,0.975,60,600,2000,0.5845959999545112,0.971
7,mean,theta,P3,naive_ml,0.975,60,600,2000,0.10479408117271923,0.9725
7,mean,theta,P3,ppi,0.975,60,600,2000,0.5891409896798498,0.9735
7,mean,theta,P3,ppi_plus_plus_v1,0.975,60,600,2000,0.5815868553220829,0.968
7,mean,theta,P3,ppi_plus_plus_v2,0.975,60,600,2000,0.5857847437171054,0.9705
7,mean,theta,P4,naive_ml,0.975,60,600,2000,0.11578671382352741,0.9705
7,mean,theta,P4,ppi,0.975,60,600,2000,0.601594729041745,0.969
7,mean,theta,P4,ppi_plus_plus_v1,0.975,60,600,2000,0.5893414238052282,0.967
7,mean,theta,P4,ppi_plus_plus_v2,0.975,60,600,2000,0.5931943952840224,0.9685
7,mean,theta,baseline,classic,0.975,60,600,2000,0.6731639788674993,0.9695
8,logistic_glm,beta_0,P1,naive_ml,0.9,60,600,2000,0.0038107658926028586,0.8875
8,logistic_glm,beta_0,P1,ppi,0.9,60,600,2000,1.3353898279506429,0.9175
8,logistic_glm,beta_0,P1,ppi_plus_plus_v1,0.9,60,600,2000,1.3095341919583388,0.899
8,logistic_glm,beta_0,P1,ppi_plus_plus_v2,0.9,60,600,2000,1.280089532741556,0.9105
8,logistic_glm,beta_0,P2,naive_ml,0.9,60,600,2000,0.004889995621930468,0.0
8,logistic_glm,beta_0,P2,ppi,0.9,60,600,2000,1.3398447577764816,0.918
8,logistic_glm,beta_0,P2,ppi_plus_plus_v1,0.9,60,600,2000,1.3121829287170665,0.8975
8,logistic_glm,beta_0,P2,ppi_plus_plus_v2,0.9,60,600,2000,1.2866086266556356,0.9095
8,logistic_glm,beta_0,P3,naive_ml,0.9,60,600,2000,0.0028159756608085425,0.0
8,logistic_glm,beta_0,P3,ppi,0.9,60,600,2000,1.3453982717332853,0.9205
8,logistic_glm,beta_0,P3,ppi_plus_plus_v1,0.9,60,600,2000,1.3097377391666738,0.9005
8,logistic_glm,beta_0,P3,ppi_plus_plus_v2,0.9,60,600,2000,1.2819791545442123,0.9115
8,logistic_glm,beta_0,P4,naive_ml,0.9,60,600,2000,0.037782977284724524,0.8815
8,logistic_glm,beta_0,P4,ppi,0.9,60,600,2000,1.343601108983501,0.9205
8,logistic_glm,beta_0,P4,ppi_plus_plus_v1,0.9,60,600,2000,1.3087213646216374,0.8995
8,logistic_glm,beta_0,P4,ppi_plus_plus_v2,0.9,60,600,2000,1.2814265076469946,0.9105
8,logistic_glm,beta_0,baseline,classic,0.9,60,600,2000,1.3239997263065233,0.907
8,logistic_glm,beta_0,P1,naive_ml,0.95,60,600,2000,0.004540807632140491,0.9455
8,logistic_glm,beta_0,P1,ppi,0.95,60,600,2000,1.5912151240808385,0.9655
8,logistic_glm,beta_0,P1,ppi_plus_plus_v1,0.95,60,600,2000,1.5604062335437392,0.951
8,logistic_glm,beta_0,P1,ppi_plus_plus_v2,0.95,60,600,2000,1.5253207580604822,0.9545
8,logistic_glm,beta_0,P2,naive_ml,0.95,60,600,2000,0.005826789172301833,0.0
8,logistic_glm,beta_0,P2,ppi,0.95,60,600,2000,1.596523500382062,0.9655
8,logistic_glm,beta_0,P2,ppi_plus_plus_v1,0.95,60,600,2000,1.563562398059882,0.9515
8,logistic_glm,beta_0,P2,ppi_plus_plus_v2,0.95,60,600,2000,1.5330887375779763,0.956
8,logistic_glm,beta_0,P3,naive_ml,0.95,60,600,2000,0.0033554419591458043,0.0
8,logistic_glm,beta_0,P3,ppi,0.95,60,600,2000,1.6031409204154479,0.9695
8,logistic_glm,beta_0,P3,ppi_plus_plus_v1,0.95,60,600,2000,1.5606487750021152,0.9505
8,logistic_glm,beta_0,P3,ppi_plus_plus_v2,0.95,60,600,2000,1.5275723813155389,0.955
8,logistic_glm,beta_0,P4,naive_ml,0.95,60,600,2000,0.045021194283410726,0.9405
8,logistic_glm,beta_0,P4,ppi,0.95,60,600,2000,1.6009994689171387,0.965
8,logistic_glm,beta_0,P4,ppi_plus_plus_v1,0.95,60,600,2000,1.5594376900335554,0.953
8,logistic_glm,beta_0,P4,ppi_plus_plus_v2,0.95,60,600,2000,1.5269138619208849,0.9555
8,logistic_glm,beta_0,baseline,classic,0.95,60,600,2000,1.577642980859737,0.9525
8,logistic_glm,beta_0,P1,naive_ml,0.975,60,600,2000,0.005192839609548989,0.972
8,logistic_glm,beta_0,P1,ppi,0.975,60,600,2000,1.819703804484954,0.9895
8,logistic_glm,beta_0,P1,ppi_plus_plus_v1,0.975,60,600,2000,1.7844709472339912,0.975
8,logistic_glm,beta_0,P1,ppi_plus_plus_v2,0.975,60,600,2000,1.7443474138079724,0.977
8,logistic_glm,beta_0,P2,naive_ml,0.975,60,600,2000,0.006663480169530342,0.0
8,logistic_glm,beta_0,P2,ppi,0.975,60,600,2000,1.8257744308916515,0.987
8,logistic_glm,beta_0,P2,ppi_plus_plus_v1,0.975,60,600,2000,1.7880803175137827,0.9755
8,logistic_glm,beta_0,P2,ppi_plus_plus_v2,0.975,60,600,2000,1.7532308272869057,0.9765
8,logistic_glm,beta_0,P3,naive_ml,0.975,60,600,2000,0.003837262734863175,0.0
8,logistic_glm,beta_0,P3,ppi,0.975,60,600,2000,1.8333420716388946,0.989
8,logistic_glm,beta_0,P3,ppi_plus_plus_v1,0.975,60,600,2000,1.7847483161502817,0.9755
8,logistic_glm,beta_0,P3,ppi_plus_plus_v2,0.975,60,600,2000,1.7469223562789709,0.977
8,logistic_glm,beta_0,P4,naive_ml,0.975,60,600,2000,0.05148596018234994,0.9715
8,logistic_glm,beta_0,P4,ppi,0.975,60,600,2000,1.8308931209095973,0.9895
8,logistic_glm,beta_0,P4,ppi_plus_plus_v1,0.975,60,600,2000,1.7833633268477738,0.976
8,logistic_glm,beta_0,P4,ppi_plus_plus_v2,0.975,60,600,2000,1.7461692775596702,0.978
8,logistic_glm,beta_0,baseline,classic,0.975,60,600,2000,1.8041827851829906,0.976
8,logistic_glm,beta_1,P1,naive_ml,0.9,60,600,2000,0.004663882360750809,0.894
8,logistic_glm,beta_1,P1,ppi,0.9,60,600,2000,1.7217053134174385,0.916
8,logistic_glm,beta_1,P1,ppi_plus_plus_v1,0.9,60,600,2000,1.6790802504308564,0.8935
8,logistic_glm,beta_1,P1,ppi_plus_plus_v2,0.9,60,600,2000,1.6216887230982733,0.9015
8,logistic_glm,beta_1,P2,naive_ml,0.9,60,600,2000,0.007714423520745689,0.013
8,logistic_glm,beta_1,P2,ppi,0.9,60,600,2000,1.7425607225590785,0.9185
8,logistic_glm,beta_1,P2,ppi_plus_plus_v1,0.9,60,600,2000,1.6815480231174722,0.8925
8,logistic_glm,beta_1,P2,ppi_plus_plus_v2,0.9,60,600,2000,1.625953903128496,0.9015
8,logistic_glm,beta_1,P3,naive_ml,0.9,60,600,2000,0.004481880956981097,0.0
8,logistic_glm,beta_1,P3,ppi,0.9,60,600,2000,1.745142035017686,0.92
8,logistic_glm,beta_1,P3,ppi_plus_plus_v1,0.9,60,600,2000,1.6767428957480992,0.8935
8,logistic_glm,beta_1,P3,ppi_plus_plus_v2,0.9,60,600,2000,1.625604346784485,0.9045
8,logistic_glm,beta_1,P4,naive_ml,0.9,60,600,2000,0.04628230103375046,0.8475
8,logistic_glm,beta_1,P4,ppi,0.9,60,600,2000,1.7344135552692503,0.9185
8,logistic_glm,beta_1,P4,ppi_plus_plus_v1,0.9,60,600,2000,1.6776896649824402,0.892
8,logistic_glm,beta_1,P4,ppi_plus_plus_v2,0.9,60,600,2000,1.6249240274522596,0.9025
8,logistic_glm,beta_1,baseline,classic,0.9,60,600,2000,1.7000086482705496,0.897
8,logistic_glm,beta_1,P1,naive_ml,0.95,60,600,2000,0.005557358603479506,0.9465
8,logistic_glm,beta_1,P1,ppi,0.95,60,600,2000,2.0515384171560647,0.965
8,logistic_glm,beta_1,P1,ppi_plus_plus_v1,0.95,60,600,2000,2.0007475218912383,0.948
8,logistic_glm,beta_1,P1,ppi_plus_plus_v2,0.95,60,600,2000,1.9323612991012573,0.953
8,logistic_glm,beta_1,P2,naive_ml,0.95,60,600,2000,0.0091923025942273,0.028
8,logistic_glm,beta_1,P2,ppi,0.95,60,600,2000,2.0763891699104033,0.964
8,logistic_glm,beta_1,P2,ppi_plus_plus_v1,0.95,60,600,2000,2.0036880544155617,0.947
8,logistic_glm,beta_1,P2,ppi_plus_plus_v2,0.95,60,600,2000,1.9374435745754064,0.9525
8,logistic_glm,beta_1,P3,naive_ml,0.95,60,600,2000,0.005340490554748917,0.0
8,logistic_glm,beta_1,P3,ppi,0.95,60,600,2000,2.0794649934176297,0.969
8,logistic_glm,beta_1,P3,ppi_plus_plus_v1,0.95,60,600,2000,1.9979623920035439,0.946
8,logistic_glm,beta_1,P3,ppi_plus_plus_v2,0.95,60,600,2000,1.9370270525009843,0.951
8,logistic_glm,beta_1,P4,naive_ml,0.95,60,600,2000,0.0551487631856425,0.9115
8,logistic_glm,beta_1,P4,ppi,0.95,60,600,2000,2.066681221310946,0.9655
8,logistic_glm,beta_1,P4,ppi_plus_plus_v1,0.95,60,600,2000,1.9990905371287873,0.945
8,logistic_glm,beta_1,P4,ppi_plus_plus_v2,0.95,60,600,2000,1.9362164020167665,0.9545
8,logistic_glm,beta_1,baseline,classic,0.95,60,600,2000,2.025685246043601,0.95
8,logistic_glm,beta_1,P1,naive_ml,0.975,60,600,2000,0.006355361032330873,0.972
8,logistic_glm,beta_1,P1,ppi,0.975,60,600,2000,2.346126684097734,0.9895
8,logistic_glm,beta_1,P1,ppi_plus_plus_v1,0.975,60,600,2000,2.2880425294489455,0.974
8,logistic_glm,beta_1,P1,ppi_plus_plus_v2,0.975,60,600,2000,2.2098364667349815,0.9755
8,logistic_glm,beta_1,P2,naive_ml,0.975,60,600,2000,0.01051226056712781,0.047
8,logistic_glm,beta_1,P2,ppi,0.975,60,600,2000,2.374545851718145,0.9885
8,logistic_glm,beta_1,P2,ppi_plus_plus_v1,0.975,60,600,2000,2.29140530431247,0.9745
8,logistic_glm,beta_1,P2,ppi_plus_plus_v2,0.975,60,600,2000,2.2156485256299585,0.9765
8,logistic_glm,beta_1,P3,naive_ml,0.975,60,600,2000,0.006107352069008408,0.0
8,logistic_glm,beta_1,P3,ppi,0.975,60,600,2000,2.378063344515514,0.989
8,logistic_glm,beta_1,P3,ppi_plus_plus_v1,0.975,60,600,2000,2.2848574720824604,0.9745
8,logistic_glm,beta_1,P3,ppi_plus_plus_v2,0.975,60,600,2000,2.215172193553917,0.977
8,logistic_glm,beta_1,P4,naive_ml,0.975,60,600,2000,0.06306778553247053,0.9515
8,logistic_glm,beta_1,P4,ppi,0.975,60,600,2000,2.363443901558896,0.989
