scenario,target,profile,method,method_label,confidence_level,center_empirical_coverage,q025_empirical_coverage,q25_empirical_coverage,q75_empirical_coverage,q975_empirical_coverage,center_relative_ci_width,q025_relative_ci_width,q25_relative_ci_width,q75_relative_ci_width,q975_relative_ci_width,center_coverage_error,q025_coverage_error,q25_coverage_error,q75_coverage_error,q975_coverage_error,n_seeds,n_replicates
logistic_glm,beta_0,P3,ppi_plus_plus_v2,PPI++V2,0.95,0.95825,0.9505,0.953625,0.9608749999999999,0.9659125000000001,0.9695338956396093,0.9665082062950417,0.9681063720841551,0.9708435047257128,0.9723121697104767,0.008250000000000035,0.000500000000000056,0.003625000000000045,0.010875000000000024,0.01591250000000005,30,2000
logistic_glm,beta_0,P3,ppi_plus_plus_v2,PPI++V2,0.975,0.98125,0.976725,0.97925,0.9825,0.984275,0.9695338956396079,0.9665082062950424,0.9681063720841547,0.9708435047257122,0.972312169710472,0.006250000000000033,0.0017250000000000017,0.004250000000000004,0.007500000000000062,0.009275000000000007,30,2000
logistic_glm,beta_0,P4,naive_ml,Naive ML,0.9,0.8995,0.8809874999999999,0.891125,0.9015,0.9066375,0.07191427593152246,0.07148968135665205,0.07175036633892085,0.07199940260734068,0.07228149009833149,-0.000500000000000056,-0.019012500000000057,-0.008875000000000022,0.0014999999999999458,0.006637499999999965,30,2000
logistic_glm,beta_0,P4,naive_ml,Naive ML,0.95,0.9485,0.938225,0.943125,0.9515,0.9567375,0.07191427593152233,0.07148968135665223,0.07175036633892083,0.07199940260734077,0.07228149009833122,-0.0014999999999999458,-0.011774999999999956,-0.006874999999999992,0.0015000000000000568,0.00673750000000004,30,2000
logistic_glm,beta_0,P4,naive_ml,Naive ML,0.975,0.974,0.965225,0.97075,0.97575,0.9789125000000001,0.07191427593152258,0.07148968135665217,0.07175036633892092,0.07199940260734072,0.07228149009833121,-0.0010000000000000009,-0.009774999999999954,-0.004249999999999948,0.0007500000000000007,0.003912500000000042,30,2000
logistic_glm,beta_0,P4,ppi,PPI,0.9,0.9265000000000001,0.9138125,0.9221250000000001,0.93025,0.937775,1.0505001713837174,1.042685511867162,1.0467486116912308,1.0528659217583125,1.0570859275879902,0.026500000000000024,0.013812499999999972,0.022125000000000006,0.03024999999999997,0.037774999999999975,30,2000
logistic_glm,beta_0,P4,ppi,PPI,0.95,0.97375,0.9683125,0.9715,0.976,0.979275,1.0505001713837159,1.042685511867167,1.0467486116912277,1.0528659217583083,1.0570859275879914,0.02375000000000005,0.01831250000000003,0.021500000000000075,0.026000000000000023,0.029275000000000023,30,2000
logistic_glm,beta_0,P4,ppi,PPI,0.975,0.9925,0.9885,0.991125,0.9935,0.995275,1.0505001713837159,1.0426855118671674,1.0467486116912297,1.0528659217583123,1.057085927587987,0.01750000000000007,0.013500000000000068,0.016125000000000028,0.018500000000000072,0.020275000000000015,30,2000
logistic_glm,beta_0,P4,ppi_plus_plus_v1,PPI++V1,0.9,0.8999999999999999,0.8884375,0.8955,0.903875,0.9116,0.9893986030652557,0.9866191988757711,0.9881152047240851,0.9905077231723909,0.9935157122163771,-5.551115123125783e-17,-0.01156250000000005,-0.0045000000000000595,0.0038749999999999896,0.011599999999999949,30,2000
logistic_glm,beta_0,P4,ppi_plus_plus_v1,PPI++V1,0.95,0.953,0.9448624999999999,0.948,0.956375,0.959,0.9893986030652513,0.9866191988757719,0.9881152047240869,0.990507723172393,0.9935157122163787,0.0030000000000000027,-0.005137499999999989,-0.0020000000000000018,0.006375000000000047,0.009000000000000008,30,2000
logistic_glm,beta_0,P4,ppi_plus_plus_v1,PPI++V1,0.975,0.9765,0.9708625,0.975,0.979375,0.9821375,0.9893986030652515,0.9866191988757709,0.9881152047240864,0.9905077231723918,0.993515712216377,0.0015000000000000568,-0.004137499999999988,0.0,0.0043750000000000455,0.0071375000000000206,30,2000
logistic_glm,beta_0,P4,ppi_plus_plus_v2,PPI++V2,0.9,0.9085000000000001,0.897725,0.904875,0.913875,0.9209125,0.9731367058868137,0.970704420510164,0.972305906798407,0.975092398819583,0.975871882451662,0.008500000000000008,-0.002275000000000002,0.004874999999999963,0.013874999999999998,0.020912499999999976,30,2000
logistic_glm,beta_0,P4,ppi_plus_plus_v2,PPI++V2,0.95,0.958,0.9510875,0.9544999999999999,0.961375,0.964275,0.9731367058868121,0.9707044205101664,0.9723059067984091,0.9750923988195852,0.9758718824516616,0.008000000000000063,0.0010875000000000413,0.004500000000000004,0.011375000000000052,0.014275000000000012,30,2000
logistic_glm,beta_0,P4,ppi_plus_plus_v2,PPI++V2,0.975,0.981,0.9755874999999999,0.980125,0.9828749999999999,0.98555,0.9731367058868116,0.9707044205101654,0.9723059067984047,0.975092398819582,0.9758718824516608,0.006000000000000005,0.000587500000000016,0.005125000000000018,0.007875000000000021,0.010550000000000007,30,2000
logistic_glm,beta_0,baseline,classic,Classic,0.9,0.905,0.893,0.899125,0.9083749999999999,0.9156,1.0,1.0,1.0,1.0,1.0,0.004999999999999949,-0.007000000000000006,-0.0008750000000000147,0.008374999999999966,0.015599999999999952,30,2000
logistic_glm,beta_0,baseline,classic,Classic,0.95,0.95575,0.9487249999999999,0.9525,0.959375,0.9629624999999999,1.0,1.0,1.0,1.0,1.0,0.005750000000000033,-0.001275000000000001,0.0025000000000000577,0.00937500000000005,0.012962500000000023,30,2000
logistic_glm,beta_0,baseline,classic,Classic,0.975,0.9795,0.97395,0.9785,0.981375,0.9836375,1.0,1.0,1.0,1.0,1.0,0.004500000000000004,-0.0010499999999999453,0.0035000000000000586,0.006375000000000047,0.008637500000000048,30,2000
logistic_glm,beta_1,P1,naive_ml,Naive ML,0.9,0.89725,0.8865,0.894625,0.903875,0.908,0.0072923942068516545,0.0072457009599675515,0.0072783713877261486,0.007300565903561509,0.00732895246941357,-0.00275000000000003,-0.013500000000000068,-0.005375000000000046,0.0038749999999999896,0.008000000000000007,30,2000
logistic_glm,beta_1,P1,naive_ml,Naive ML,0.95,0.9495,0.9407249999999999,0.9452499999999999,0.951875,0.9570500000000001,0.007292394206851644,0.007245700959967544,0.007278371387726145,0.00730056590356151,0.007328952469413606,-0.0004999999999999449,-0.009275000000000009,-0.004750000000000004,0.0018750000000000155,0.007050000000000059,30,2000
logistic_glm,beta_1,P1,naive_ml,Naive ML,0.975,0.97375,0.9673125,0.9715,0.976375,0.982375,0.007292394206851637,0.007245700959967553,0.007278371387726185,0.007300565903561493,0.007328952469413595,-0.0012499999999999734,-0.007687499999999991,-0.0034999999999999476,0.0013750000000000429,0.007375,30,2000
logistic_glm,beta_1,P1,ppi,PPI,0.9,0.91625,0.9120874999999999,0.9145,0.9205,0.9292,1.015695813419939,1.0096851360153165,1.0129736524849595,1.0191450897102847,1.0213814755405384,0.016249999999999987,0.01208749999999997,0.014499999999999957,0.020499999999999963,0.029200000000000014,30,2000
logistic_glm,beta_1,P1,ppi,PPI,0.95,0.968,0.964175,0.9666250000000001,0.971,0.9744125,1.0156958134199412,1.0096851360153178,1.012973652484962,1.0191450897102814,1.0213814755405393,0.018000000000000016,0.014175000000000012,0.016625000000000056,0.02100000000000002,0.024412500000000035,30,2000
logistic_glm,beta_1,P1,ppi,PPI,0.975,0.989,0.9864499999999999,0.988125,0.9905,0.9937750000000001,1.015695813419943,1.0096851360153174,1.0129736524849595,1.019145089710285,1.0213814755405397,0.014000000000000012,0.01145000000000001,0.013125000000000026,0.01550000000000007,0.01877500000000007,30,2000
logistic_glm,beta_1,P1,ppi_plus_plus_v1,PPI++V1,0.9,0.894,0.8842125,0.891625,0.896875,0.9019125,0.9889303502685272,0.9855541277964616,0.9878005415603076,0.9895456080888442,0.9919130351761443,-0.006000000000000005,-0.015787500000000027,-0.008375000000000049,-0.0031250000000000167,0.0019124999999999594,30,2000
logistic_glm,beta_1,P1,ppi_plus_plus_v1,PPI++V1,0.95,0.94675,0.9405874999999999,0.944625,0.949875,0.954275,0.9889303502685274,0.9855541277964605,0.9878005415603077,0.9895456080888468,0.9919130351761456,-0.003249999999999975,-0.009412499999999994,-0.005374999999999963,-0.00012499999999998623,0.004275000000000003,30,2000
logistic_glm,beta_1,P1,ppi_plus_plus_v1,PPI++V1,0.975,0.975,0.9705,0.9726250000000001,0.977375,0.9811375,0.9889303502685276,0.9855541277964602,0.9878005415603065,0.9895456080888461,0.9919130351761469,0.0,-0.0044999999999999485,-0.0023749999999999605,0.0023750000000000437,0.00613750000000002,30,2000
logistic_glm,beta_1,P1,ppi_plus_plus_v2,PPI++V2,0.9,0.905,0.8933625,0.900375,0.90725,0.91205,0.9574583106487091,0.953803027541426,0.9562727889777679,0.9591154403798305,0.9612528086438111,0.0050000000000000044,-0.006637500000000046,0.00037499999999998646,0.007249999999999951,0.012049999999999953,30,2000
logistic_glm,beta_1,P1,ppi_plus_plus_v2,PPI++V2,0.95,0.95375,0.9468624999999999,0.952125,0.956375,0.9612375,0.9574583106487109,0.9538030275414284,0.9562727889777689,0.9591154403798283,0.961252808643812,0.003750000000000031,-0.0031374999999999875,0.0021250000000000158,0.006375000000000047,0.011237500000000018,30,2000
logistic_glm,beta_1,P1,ppi_plus_plus_v2,PPI++V2,0.975,0.979,0.975225,0.97675,0.9822500000000001,0.9846375,0.9574583106487105,0.9538030275414284,0.9562727889777681,0.9591154403798292,0.9612528086438153,0.0040000000000000036,0.00022500000000005578,0.001750000000000057,0.007250000000000062,0.009637500000000049,30,2000
logistic_glm,beta_1,P2,naive_ml,Naive ML,0.9,0.013,0.00745,0.0115,0.014875,0.017775,0.004550219450204217,0.004523214844741478,0.004540751948908376,0.004556550339950854,0.004575177025662715,-0.887,-0.8925500000000001,-0.8885000000000001,-0.885125,-0.882225,30,2000
logistic_glm,beta_1,P2,naive_ml,Naive ML,0.95,0.02775,0.02095,0.0255,0.02975,0.033275,0.0045502194502042,0.004523214844741493,0.004540751948908399,0.004556550339950833,0.004575177025662705,-0.92225,-0.92905,-0.9245,-0.9202499999999999,-0.9167249999999999,30,2000
logistic_glm,beta_1,P2,naive_ml,Naive ML,0.975,0.05175,0.045,0.048125,0.055375,0.06004999999999999,0.004550219450204222,0.00452321484474152,0.004540751948908396,0.004556550339950843,0.004575177025662707,-0.9232499999999999,-0.9299999999999999,-0.9268749999999999,-0.9196249999999999,-0.9149499999999999,30,2000
logistic_glm,beta_1,P2,ppi,PPI,0.9,0.92,0.9119499999999999,0.917125,0.924375,0.9314625,1.0273131387750718,1.0206163716163976,1.0241797079996955,1.0297052728641016,1.032998469958788,0.020000000000000018,0.011949999999999955,0.017125,0.02437499999999998,0.031462499999999984,30,2000
logistic_glm,beta_1,P2,ppi,PPI,0.95,0.96925,0.9654499999999999,0.968125,0.97175,0.9747750000000001,1.0273131387750734,1.0206163716163954,1.0241797079996946,1.029705272864102,1.032998469958789,0.019250000000000045,0.015450000000000014,0.01812500000000003,0.02175000000000002,0.024775000000000075,30,2000
logistic_glm,beta_1,P2,ppi,PPI,0.975,0.9895,0.986225,0.988125,0.99,0.9941375,1.0273131387750725,1.0206163716163954,1.0241797079996944,1.0297052728640999,1.0329984699587889,0.014500000000000068,0.011225000000000065,0.013125000000000026,0.015000000000000013,0.019137500000000033,30,2000
logistic_glm,beta_1,P2,ppi_plus_plus_v1,PPI++V1,0.9,0.8927499999999999,0.8840375,0.890125,0.89775,0.9031375,0.9885242632666038,0.9843899066448388,0.9877491829301172,0.9897004885191656,0.9916370902665869,-0.007250000000000034,-0.01596250000000003,-0.009875000000000023,-0.002250000000000002,0.0031374999999999867,30,2000
logistic_glm,beta_1,P2,ppi_plus_plus_v1,PPI++V1,0.95,0.9472499999999999,0.9408624999999999,0.9445,0.9505,0.9541375,0.9885242632666031,0.9843899066448412,0.9877491829301144,0.9897004885191637,0.9916370902665862,-0.0027499999999999747,-0.009137499999999993,-0.005499999999999949,0.000500000000000056,0.004137500000000018,30,2000
logistic_glm,beta_1,P2,ppi_plus_plus_v1,PPI++V1,0.975,0.9742500000000001,0.9694499999999999,0.9725,0.97675,0.981,0.9885242632666043,0.9843899066448432,0.9877491829301174,0.989700488519166,0.9916370902665854,-0.0007499999999999729,-0.005550000000000005,-0.0024999999999999467,0.0017500000000000016,0.006000000000000005,30,2000
logistic_glm,beta_1,P2,ppi_plus_plus_v2,PPI++V2,0.9,0.9045,0.8952249999999999,0.901625,0.906875,0.91405,0.959530389955848,0.9556207403113692,0.9583414260926684,0.9604802049510689,0.9628255571141499,0.0044999999999999485,-0.00477500000000006,0.0016249999999999598,0.006874999999999992,0.014049999999999955,30,2000
logistic_glm,beta_1,P2,ppi_plus_plus_v2,PPI++V2,0.95,0.9535,0.9477249999999999,0.9512499999999999,0.95625,0.960875,0.9595303899558465,0.9556207403113712,0.9583414260926664,0.9604802049510693,0.9628255571141515,0.0035000000000000586,-0.002275000000000002,0.0012500000000000011,0.006250000000000061,0.010875000000000058,30,2000
logistic_glm,beta_1,P2,ppi_plus_plus_v2,PPI++V2,0.975,0.979,0.9745,0.9775,0.9815,0.985,0.9595303899558492,0.9556207403113708,0.9583414260926691,0.9604802049510673,0.9628255571141537,0.0040000000000000036,-0.0004999999999999449,0.0025000000000000577,0.006500000000000061,0.010000000000000009,30,2000
logistic_glm,beta_1,P3,naive_ml,Naive ML,0.9,0.0,0.0,0.0,0.0,0.0,0.0026409493869839467,0.0026263265932992943,0.00263858455544886,0.0026441128545274346,0.002656344880982046,-0.9,-0.9,-0.9,-0.9,-0.9,30,2000
logistic_glm,beta_1,P3,naive_ml,Naive ML,0.95,0.0,0.0,0.0,0.0,0.0,0.0026409493869839627,0.0026263265932992986,0.00263858455544887,0.0026441128545274316,0.002656344880982068,-0.95,-0.95,-0.95,-0.95,-0.95,30,2000
logistic_glm,beta_1,P3,naive_ml,Naive ML,0.975,0.0,0.0,0.0,0.0,0.0,0.0026409493869839406,0.00262632659329929,0.002638584555448848,0.0026441128545274385,0.0026563448809820457,-0.975,-0.975,-0.975,-0.975,-0.975,30,2000
logistic_glm,beta_1,P3,ppi,PPI,0.9,0.92,0.9133625,0.9175,0.924125,0.9309625,1.0291811512330293,1.0230760929605807,1.0267860323287037,1.0334632997943596,1.0367776936215862,0.020000000000000018,0.013362499999999972,0.01749999999999996,0.02412499999999998,0.030962500000000007,30,2000
logistic_glm,beta_1,P3,ppi,PPI,0.95,0.9705,0.9673125,0.9695,0.9728749999999999,0.977,1.0291811512330278,1.0230760929605807,1.0267860323287048,1.0334632997943545,1.0367776936215864,0.020500000000000074,0.01731250000000003,0.019500000000000073,0.022875000000000034,0.027000000000000024,30,2000
logistic_glm,beta_1,P3,ppi,PPI,0.975,0.99,0.9868625,0.9886250000000001,0.991375,0.9944125,1.0291811512330282,1.0230760929605802,1.026786032328703,1.0334632997943587,1.0367776936215884,0.015000000000000013,0.011862500000000026,0.013625000000000054,0.016375000000000056,0.01941250000000003,30,2000
logistic_glm,beta_1,P3,ppi_plus_plus_v1,PPI++V1,0.9,0.8925000000000001,0.8832125,0.891,0.8963749999999999,0.90205,0.9886723014611665,0.9854464365394434,0.9874016797530106,0.9894788002749427,0.9913339415544516,-0.007500000000000007,-0.016787500000000028,-0.009000000000000008,-0.003625000000000045,0.0020499999999999434,30,2000
logistic_glm,beta_1,P3,ppi_plus_plus_v1,PPI++V1,0.95,0.946,0.9413625,0.945,0.9505,0.9539125,0.9886723014611661,0.9854464365394424,0.9874016797530115,0.9894788002749416,0.9913339415544493,-0.0040000000000000036,-0.008637499999999968,-0.0050000000000000044,0.000500000000000056,0.003912500000000042,30,2000
logistic_glm,beta_1,P3,ppi_plus_plus_v1,PPI++V1,0.975,0.97525,0.9693625,0.9735,0.9768749999999999,0.9806375,0.9886723014611667,0.9854464365394415,0.9874016797530137,0.9894788002749427,0.9913339415544483,0.000250000000000028,-0.005637499999999965,-0.0014999999999999458,0.0018750000000000155,0.005637500000000044,30,2000
logistic_glm,beta_1,P3,ppi_plus_plus_v2,PPI++V2,0.9,0.905,0.8960874999999999,0.902,0.90825,0.9135,0.9597586282596595,0.955787344023462,0.9586235826511318,0.9612771736378366,0.9632405950321338,0.0050000000000000044,-0.0039125000000000435,0.0020000000000000018,0.008249999999999952,0.013499999999999956,30,2000
logistic_glm,beta_1,P3,ppi_plus_plus_v2,PPI++V2,0.95,0.95475,0.9498624999999999,0.952125,0.957,0.9609624999999999,0.9597586282596593,0.9557873440234637,0.9586235826511332,0.9612771736378369,0.9632405950321347,0.004750000000000032,-0.0001374999999999848,0.0021250000000000158,0.007000000000000006,0.01096250000000002,30,2000
logistic_glm,beta_1,P3,ppi_plus_plus_v2,PPI++V2,0.975,0.97975,0.975,0.978,0.981875,0.9864125,0.9597586282596582,0.9557873440234629,0.9586235826511356,0.9612771736378365,0.9632405950321357,0.004750000000000032,0.0,0.0030000000000000027,0.00687500000000002,0.011412500000000023,30,2000
logistic_glm,beta_1,P4,naive_ml,Naive ML,0.9,0.8967499999999999,0.8863624999999999,0.8941250000000001,0.9025,0.9081375,0.07295368757334292,0.07248749062362338,0.07281759433185264,0.07305274415283501,0.07333827202321931,-0.0032500000000000306,-0.013637500000000052,-0.005875000000000019,0.0024999999999999467,0.008137499999999992,30,2000
logistic_glm,beta_1,P4,naive_ml,Naive ML,0.95,0.94975,0.9408624999999999,0.9456249999999999,0.9515,0.9566375,0.07295368757334292,0.07248749062362357,0.07281759433185261,0.07305274415283482,0.07333827202321941,-0.00024999999999997247,-0.009137499999999993,-0.004374999999999962,0.0015000000000000568,0.006637500000000045,30,2000
logistic_glm,beta_1,P4,naive_ml,Naive ML,0.975,0.97375,0.9679,0.9715,0.97675,0.9816,0.0729536875733428,0.07248749062362349,0.07281759433185256,0.07305274415283483,0.07333827202321949,-0.0012499999999999734,-0.007100000000000006,-0.0034999999999999476,0.0017500000000000016,0.0066000000000000555,30,2000
logistic_glm,beta_1,P4,ppi,PPI,0.9,0.92425,0.915225,0.920625,0.926375,0.9341375000000001,1.0620137532555796,1.0520304759711887,1.0568105820437685,1.0637195999542528,1.0671240537883038,0.024249999999999994,0.015224999999999957,0.020624999999999977,0.026374999999999982,0.034137500000000015,30,2000
logistic_glm,beta_1,P4,ppi,PPI,0.95,0.9715,0.9665375,0.9706250000000001,0.973375,0.9795,1.0620137532555811,1.052030475971192,1.0568105820437697,1.0637195999542532,1.0671240537883049,0.021500000000000075,0.016537500000000056,0.02062500000000006,0.023375000000000062,0.02950000000000008,30,2000
logistic_glm,beta_1,P4,ppi,PPI,0.975,0.9905,0.9868625,0.989625,0.992,0.9941375,1.062013753255581,1.0520304759711907,1.0568105820437725,1.063719599954251,1.067124053788301,0.01550000000000007,0.011862500000000026,0.014625000000000055,0.017000000000000015,0.019137500000000033,30,2000
logistic_glm,beta_1,P4,ppi_plus_plus_v1,PPI++V1,0.9,0.894,0.8822249999999999,0.891,0.8983749999999999,0.9039125,0.9861999145457014,0.9829058477665675,0.9847443443213993,0.9877171327743645,0.9897128854300383,-0.006000000000000005,-0.017775000000000072,-0.009000000000000008,-0.001625000000000043,0.003912499999999961,30,2000
logistic_glm,beta_1,P4,ppi_plus_plus_v1,PPI++V1,0.95,0.947,0.9404499999999999,0.945,0.9495,0.952775,0.9861999145456999,0.9829058477665648,0.9847443443214008,0.9877171327743649,0.9897128854300409,-0.0030000000000000027,-0.009550000000000008,-0.0050000000000000044,-0.0004999999999999449,0.0027750000000000565,30,2000
logistic_glm,beta_1,P4,ppi_plus_plus_v1,PPI++V1,0.975,0.97475,0.969225,0.972125,0.9768749999999999,0.9809125000000001,0.986199914545701,0.9829058477665661,0.9847443443214027,0.9877171327743661,0.9897128854300423,-0.00024999999999997247,-0.0057749999999999494,-0.0028749999999999887,0.0018750000000000155,0.005912500000000044,30,2000
logistic_glm,beta_1,P4,ppi_plus_plus_v2,PPI++V2,0.9,0.90575,0.8929,0.90225,0.907375,0.9144125000000001,0.9642246194477002,0.9611021810787552,0.9627712719719388,0.966015516298275,0.9687409049486518,0.005749999999999977,-0.007100000000000006,0.002250000000000002,0.007374999999999965,0.014412499999999995,30,2000
logistic_glm,beta_1,P4,ppi_plus_plus_v2,PPI++V2,0.95,0.9532499999999999,0.948175,0.952,0.956,0.96155,0.9642246194477001,0.9611021810787569,0.9627712719719403,0.9660155162982728,0.9687409049486532,0.0032500000000000306,-0.0018250000000000013,0.0020000000000000018,0.006000000000000005,0.011550000000000008,30,2000
logistic_glm,beta_1,P4,ppi_plus_plus_v2,PPI++V2,0.975,0.979,0.975,0.977125,0.981875,0.985,0.9642246194476993,0.9611021810787578,0.9627712719719383,0.9660155162982766,0.9687409049486558,0.0040000000000000036,0.0,0.0021250000000000158,0.00687500000000002,0.010000000000000009,30,2000
logistic_glm,beta_1,baseline,classic,Classic,0.9,0.8987499999999999,0.889725,0.896625,0.9045,0.9081375,1.0,1.0,1.0,1.0,1.0,-0.0012500000000000289,-0.01027500000000001,-0.0033750000000000446,0.0044999999999999485,0.008137499999999992,30,2000
logistic_glm,beta_1,baseline,classic,Classic,0.95,0.95225,0.9465874999999999,0.949,0.9535,0.9581875,1.0,1.0,1.0,1.0,1.0,0.0022500000000000298,-0.0034124999999999876,-0.0010000000000000009,0.0035000000000000586,0.008187500000000044,30,2000
logistic_glm,beta_1,baseline,classic,Classic,0.975,0.978,0.972725,0.975625,0.980375,0.9837750000000001,1.0,1.0,1.0,1.0,1.0,0.0030000000000000027,-0.002275000000000002,0.0006250000000000422,0.005375000000000046,0.008775000000000062,30,2000
logistic_glm,beta_2,P1,naive_ml,Naive ML,0.9,0.89825,0.888625,0.896625,0.903,0.9091875,0.00720278443131951,0.007180427775758036,0.0071929560805077805,0.007209257182277201,0.007216686397170524,-0.0017500000000000293,-0.01137500000000001,-0.0033750000000000446,0.0030000000000000027,0.009187499999999965,30,2000
logistic_glm,beta_2,P1,naive_ml,Naive ML,0.95,0.949,0.9434499999999999,0.948,0.95125,0.95755,0.007202784431319526,0.007180427775758049,0.007192956080507757,0.007209257182277228,0.007216686397170558,-0.0010000000000000009,-0.0065500000000000055,-0.0020000000000000018,0.0012500000000000566,0.007550000000000004,30,2000
logistic_glm,beta_2,P1,naive_ml,Naive ML,0.975,0.9750000000000001,0.9680875,0.97225,0.977375,0.9831875,0.007202784431319512,0.007180427775758025,0.0071929560805077735,0.007209257182277224,0.0072166863971705325,5.551115123125783e-17,-0.0069124999999999655,-0.0027500000000000024,0.0023750000000000437,0.008187500000000044,30,2000
logistic_glm,beta_2,P1,ppi,PPI,0.9,0.9097500000000001,0.89945,0.905375,0.915375,0.9214125000000001,1.0123139568817474,1.0086641895814668,1.0109578808678954,1.0136480415840357,1.015002015677789,0.009749999999999981,-0.0005500000000000004,0.005374999999999991,0.015374999999999972,0.0214125,30,2000
logistic_glm,beta_2,P1,ppi,PPI,0.95,0.96175,0.9523625,0.957625,0.964375,0.9690500000000001,1.0123139568817479,1.008664189581465,1.0109578808678958,1.0136480415840337,1.0150020156777915,0.011750000000000038,0.0023625000000000425,0.007625000000000048,0.014375000000000054,0.01905000000000007,30,2000
logistic_glm,beta_2,P1,ppi,PPI,0.975,0.98325,0.9784499999999999,0.982,0.9855,0.9891875,1.0123139568817479,1.008664189581467,1.010957880867895,1.0136480415840348,1.0150020156777908,0.008250000000000035,0.0034500000000000034,0.007000000000000006,0.010500000000000065,0.014187500000000049,30,2000
logistic_glm,beta_2,P1,ppi_plus_plus_v1,PPI++V1,0.9,0.8965,0.8834875,0.893125,0.899375,0.9085500000000001,0.9924767671740495,0.9910034465450307,0.991960844986986,0.9928279369172694,0.9932512528176202,-0.0035000000000000586,-0.01651250000000003,-0.00687500000000002,-0.0006250000000000422,0.008550000000000006,30,2000
logistic_glm,beta_2,P1,ppi_plus_plus_v1,PPI++V1,0.95,0.9492499999999999,0.9385874999999999,0.947,0.9535,0.9580500000000001,0.9924767671740478,0.9910034465450268,0.9919608449869902,0.9928279369172691,0.9932512528176214,-0.0007499999999999729,-0.011412499999999996,-0.0030000000000000027,0.0035000000000000586,0.00805000000000006,30,2000
logistic_glm,beta_2,P1,ppi_plus_plus_v1,PPI++V1,0.975,0.97725,0.971,0.974125,0.979375,0.982325,0.9924767671740459,0.9910034465450285,0.9919608449869886,0.9928279369172675,0.9932512528176188,0.0022500000000000298,-0.0040000000000000036,-0.0008749999999999869,0.0043750000000000455,0.007325000000000058,30,2000
logistic_glm,beta_2,P1,ppi_plus_plus_v2,PPI++V2,0.9,0.9027499999999999,0.8923625,0.899625,0.907375,0.9155,0.9851957117793898,0.983772203314202,0.9847478019642134,0.9858966945057068,0.9869231774310283,0.0027499999999999747,-0.007637500000000047,-0.00037500000000004197,0.007374999999999965,0.015499999999999958,30,2000
logistic_glm,beta_2,P1,ppi_plus_plus_v2,PPI++V2,0.95,0.954,0.943675,0.9516249999999999,0.958375,0.9620125,0.9851957117793873,0.9837722033141996,0.984747801964213,0.9858966945057055,0.9869231774310271,0.0040000000000000036,-0.00632499999999995,0.001625000000000043,0.008375000000000049,0.012012500000000044,30,2000
logistic_glm,beta_2,P1,ppi_plus_plus_v2,PPI++V2,0.975,0.9790000000000001,0.9730375,0.9765,0.9808749999999999,0.9831375,0.9851957117793899,0.983772203314199,0.9847478019642116,0.9858966945057062,0.9869231774310262,0.004000000000000059,-0.001962499999999986,0.0015000000000000568,0.005875000000000019,0.008137500000000021,30,2000
logistic_glm,beta_2,P2,naive_ml,Naive ML,0.9,0.11,0.09781250000000001,0.104375,0.1135,0.11918749999999999,0.0036079816421020145,0.0035985687596897325,0.0036049790446840684,0.0036117668884571115,0.003617492340236232,-0.79,-0.8021875,-0.795625,-0.7865,-0.7808125,30,2000
logistic_glm,beta_2,P2,naive_ml,Naive ML,0.95,0.1805,0.16817500000000002,0.1765,0.185875,0.1921,0.003607981642101992,0.003598568759689755,0.00360497904468405,0.0036117668884571305,0.003617492340236252,-0.7695,-0.7818249999999999,-0.7735,-0.7641249999999999,-0.7578999999999999,30,2000
logistic_glm,beta_2,P2,naive_ml,Naive ML,0.975,0.266,0.24486249999999998,0.262,0.271625,0.28483749999999997,0.00360798164210199,0.0035985687596897455,0.0036049790446840493,0.0036117668884571405,0.003617492340236243,-0.709,-0.7301375,-0.713,-0.703375,-0.6901625,30,2000
logistic_glm,beta_2,P2,ppi,PPI,0.9,0.9115,0.9019375000000001,0.908625,0.915375,0.92205,1.022314948022312,1.0181101545006133,1.0209849224692238,1.0239547883610252,1.0271563763630478,0.011499999999999955,0.001937499999999987,0.008624999999999966,0.015374999999999972,0.022049999999999962,30,2000
logistic_glm,beta_2,P2,ppi,PPI,0.95,0.9630000000000001,0.9505,0.95875,0.965,0.9691875,1.0223149480223124,1.0181101545006115,1.0209849224692236,1.0239547883610225,1.027156376363051,0.013000000000000067,0.000500000000000056,0.008750000000000063,0.015000000000000013,0.019187500000000055,30,2000
logistic_glm,beta_2,P2,ppi,PPI,0.975,0.98375,0.9785,0.982125,0.986375,0.9891375,1.0223149480223135,1.0181101545006135,1.0209849224692231,1.023954788361021,1.027156376363049,0.008750000000000036,0.0035000000000000586,0.00712500000000002,0.011375000000000052,0.014137500000000027,30,2000
logistic_glm,beta_2,P2,ppi_plus_plus_v1,PPI++V1,0.9,0.89575,0.8822625,0.8915,0.900125,0.9080125,0.9924727483659754,0.9912361879028717,0.9922277315903922,0.9930027582647312,0.9932764448494918,-0.0042500000000000315,-0.017737500000000055,-0.008500000000000063,0.00012499999999995848,0.008012499999999959,30,2000
logistic_glm,beta_2,P2,ppi_plus_plus_v1,PPI++V1,0.95,0.9490000000000001,0.9385874999999999,0.947,0.953875,0.9576375,0.9924727483659731,0.9912361879028678,0.99222773159039,0.9930027582647339,0.9932764448494893,-0.0009999999999999454,-0.011412499999999996,-0.0030000000000000027,0.0038750000000000173,0.007637500000000046,30,2000
