seed,scenario,target,profile,method,confidence_level,n_labeled,n_unlabeled,n_replicates,average_ci_width,empirical_coverage
4,lr,beta_1,P4,ppi_plus_plus,0.9,60,600,2000,0.6999187519124365,0.8905
4,lr,beta_1,baseline,classic,0.9,60,600,2000,0.7295354945201301,0.889
4,lr,beta_1,P1,naive_ml,0.95,60,600,2000,0.0031960292640660277,0.949
4,lr,beta_1,P1,ppi,0.95,60,600,2000,0.8759988728065887,0.9535
4,lr,beta_1,P1,ppi_plus_plus,0.95,60,600,2000,0.8318269825162373,0.944
4,lr,beta_1,P2,naive_ml,0.95,60,600,2000,7.428207296767508e-17,1.0
4,lr,beta_1,P2,ppi,0.95,60,600,2000,0.8775815112292611,0.95
4,lr,beta_1,P2,ppi_plus_plus,0.95,60,600,2000,0.8320762160987831,0.9425
4,lr,beta_1,P3,naive_ml,0.95,60,600,2000,7.348528498631622e-17,1.0
4,lr,beta_1,P3,ppi,0.95,60,600,2000,0.877809045305169,0.9515
4,lr,beta_1,P3,ppi_plus_plus,0.95,60,600,2000,0.8323181989620303,0.944
4,lr,beta_1,P4,naive_ml,0.95,60,600,2000,0.03196029264066022,0.949
4,lr,beta_1,P4,ppi,0.95,60,600,2000,0.882388973249366,0.9535
4,lr,beta_1,P4,ppi_plus_plus,0.95,60,600,2000,0.8340046332238612,0.9465
4,lr,beta_1,baseline,classic,0.95,60,600,2000,0.8692951587146057,0.9435
4,lr,beta_1,P1,naive_ml,0.975,60,600,2000,0.003654959359706746,0.967
4,lr,beta_1,P1,ppi,0.975,60,600,2000,1.0017869095427867,0.978
4,lr,beta_1,P1,ppi_plus_plus,0.975,60,600,2000,0.951272208170103,0.971
4,lr,beta_1,P2,naive_ml,0.975,60,600,2000,8.494852062343813e-17,1.0
4,lr,beta_1,P2,ppi,0.975,60,600,2000,1.0035968050844264,0.9755
4,lr,beta_1,P2,ppi_plus_plus,0.975,60,600,2000,0.9515572301583295,0.9695
4,lr,beta_1,P3,naive_ml,0.975,60,600,2000,8.403731880094177e-17,1.0
4,lr,beta_1,P3,ppi,0.975,60,600,2000,1.0038570116506595,0.98
4,lr,beta_1,P3,ppi_plus_plus,0.975,60,600,2000,0.9518339602686756,0.971
4,lr,beta_1,P4,naive_ml,0.975,60,600,2000,0.0365495935970675,0.967
4,lr,beta_1,P4,ppi,0.975,60,600,2000,1.009094589007862,0.9775
4,lr,beta_1,P4,ppi_plus_plus,0.975,60,600,2000,0.9537625560919689,0.9695
4,lr,beta_1,baseline,classic,0.975,60,600,2000,0.994120583442216,0.9705
4,lr,beta_2,P1,naive_ml,0.9,60,600,2000,0.003098842004998582,0.91
4,lr,beta_2,P1,ppi,0.9,60,600,2000,0.8528490361942975,0.893
4,lr,beta_2,P1,ppi_plus_plus,0.9,60,600,2000,0.8343320564203173,0.8905
4,lr,beta_2,P2,naive_ml,0.9,60,600,2000,6.550782464196116e-17,1.0
4,lr,beta_2,P2,ppi,0.9,60,600,2000,0.854341276179302,0.8975
4,lr,beta_2,P2,ppi_plus_plus,0.9,60,600,2000,0.8345315741733682,0.8895
4,lr,beta_2,P3,naive_ml,0.9,60,600,2000,6.452287873618873e-17,0.0
4,lr,beta_2,P3,ppi,0.9,60,600,2000,0.8528280838923554,0.8935
4,lr,beta_2,P3,ppi_plus_plus,0.9,60,600,2000,0.8342881009610448,0.889
4,lr,beta_2,P4,naive_ml,0.9,60,600,2000,0.030988420049985872,0.91
4,lr,beta_2,P4,ppi,0.9,60,600,2000,0.858876407007027,0.889
4,lr,beta_2,P4,ppi_plus_plus,0.9,60,600,2000,0.8348154645873438,0.8895
4,lr,beta_2,baseline,classic,0.9,60,600,2000,0.8462057293185372,0.892
4,lr,beta_2,P1,naive_ml,0.95,60,600,2000,0.0036924979974259434,0.955
4,lr,beta_2,P1,ppi,0.95,60,600,2000,1.0162323065113912,0.9465
4,lr,beta_2,P1,ppi_plus_plus,0.95,60,600,2000,0.9941679642107816,0.9455
4,lr,beta_2,P2,naive_ml,0.95,60,600,2000,7.805738753895665e-17,1.0
4,lr,beta_2,P2,ppi,0.95,60,600,2000,1.018010420125254,0.9485
4,lr,beta_2,P2,ppi_plus_plus,0.95,60,600,2000,0.9944057042770367,0.9475
4,lr,beta_2,P3,naive_ml,0.95,60,600,2000,7.688375210392298e-17,0.0
4,lr,beta_2,P3,ppi,0.95,60,600,2000,1.0162073403037435,0.946
4,lr,beta_2,P3,ppi_plus_plus,0.95,60,600,2000,0.994115588050564,0.9455
4,lr,beta_2,P4,naive_ml,0.95,60,600,2000,0.036924979974259454,0.955
4,lr,beta_2,P4,ppi,0.95,60,600,2000,1.023414361814579,0.9455
4,lr,beta_2,P4,ppi_plus_plus,0.95,60,600,2000,0.9947439805697308,0.9455
4,lr,beta_2,baseline,classic,0.95,60,600,2000,1.0083163181210606,0.948
4,lr,beta_2,P1,naive_ml,0.975,60,600,2000,0.004222717941956752,0.9755
4,lr,beta_2,P1,ppi,0.975,60,600,2000,1.162156999649883,0.973
4,lr,beta_2,P1,ppi_plus_plus,0.975,60,600,2000,1.1369243538433829,0.972
4,lr,beta_2,P2,naive_ml,0.975,60,600,2000,8.926594708861001e-17,1.0
4,lr,beta_2,P2,ppi,0.975,60,600,2000,1.1641904394148714,0.973
4,lr,beta_2,P2,ppi_plus_plus,0.975,60,600,2000,1.1371962319172513,0.971
4,lr,beta_2,P3,naive_ml,0.975,60,600,2000,8.79237848417279e-17,0.0
4,lr,beta_2,P3,ppi,0.975,60,600,2000,1.1621284484487597,0.9735
4,lr,beta_2,P3,ppi_plus_plus,0.975,60,600,2000,1.1368644567895099,0.9715
4,lr,beta_2,P4,naive_ml,0.975,60,600,2000,0.042227179419567544,0.9755
4,lr,beta_2,P4,ppi,0.975,60,600,2000,1.17037035381014,0.97
4,lr,beta_2,P4,ppi_plus_plus,0.975,60,600,2000,1.1375830825997666,0.9695
4,lr,beta_2,baseline,classic,0.975,60,600,2000,1.1531043241365986,0.97
4,mean,theta,P1,naive_ml,0.9,60,600,2000,0.080572262823286,0.8965
4,mean,theta,P1,ppi,0.9,60,600,2000,0.4313983703777835,0.9005
4,mean,theta,P1,ppi_plus_plus,0.9,60,600,2000,0.42831683845201396,0.903
4,mean,theta,P2,naive_ml,0.9,60,600,2000,0.0805584443155613,0.219
4,mean,theta,P2,ppi,0.9,60,600,2000,0.4313689282669497,0.902
4,mean,theta,P2,ppi_plus_plus,0.9,60,600,2000,0.42829130932121157,0.902
4,mean,theta,P3,naive_ml,0.9,60,600,2000,0.07685243118548384,0.898
4,mean,theta,P3,ppi,0.9,60,600,2000,0.4314350594352712,0.902
4,mean,theta,P3,ppi_plus_plus,0.9,60,600,2000,0.42917849794878765,0.9015
4,mean,theta,P4,naive_ml,0.9,60,600,2000,0.08202349547952609,0.8955
4,mean,theta,P4,ppi,0.9,60,600,2000,0.4343851720985167,0.903
4,mean,theta,P4,ppi_plus_plus,0.9,60,600,2000,0.4305321503318945,0.9015
4,mean,theta,baseline,classic,0.9,60,600,2000,0.49410178409391803,0.899
4,mean,theta,P1,naive_ml,0.95,60,600,2000,0.09600777278840207,0.949
4,mean,theta,P1,ppi,0.95,60,600,2000,0.5140428637998624,0.9475
4,mean,theta,P1,ppi_plus_plus,0.95,60,600,2000,0.5103709920340361,0.9465
4,mean,theta,P2,naive_ml,0.95,60,600,2000,0.09599130702086073,0.3365
4,mean,theta,P2,ppi,0.95,60,600,2000,0.5140077813609658,0.948
4,mean,theta,P2,ppi_plus_plus,0.95,60,600,2000,0.5103405721984288,0.9465
4,mean,theta,P3,naive_ml,0.95,60,600,2000,0.09157532000404249,0.9525
4,mean,theta,P3,ppi,0.95,60,600,2000,0.5140865815083109,0.9475
4,mean,theta,P3,ppi_plus_plus,0.95,60,600,2000,0.5113977226518531,0.9465
4,mean,theta,P4,naive_ml,0.95,60,600,2000,0.09773702315622412,0.9485
4,mean,theta,P4,ppi,0.95,60,600,2000,0.5176018575642194,0.946
4,mean,theta,P4,ppi_plus_plus,0.95,60,600,2000,0.5130106989526013,0.947
4,mean,theta,baseline,classic,0.95,60,600,2000,0.5887585896113526,0.953
4,mean,theta,P1,naive_ml,0.975,60,600,2000,0.10979389697800986,0.9755
4,mean,theta,P1,ppi,0.975,60,600,2000,0.5878562494592233,0.972
4,mean,theta,P1,ppi_plus_plus,0.975,60,600,2000,0.5836571195485428,0.972
4,mean,theta,P2,naive_ml,0.975,60,600,2000,0.10977506682777755,0.426
4,mean,theta,P2,ppi,0.975,60,600,2000,0.5878161293984184,0.973
4,mean,theta,P2,ppi_plus_plus,0.975,60,600,2000,0.5836223316121112,0.973
4,mean,theta,P3,naive_ml,0.975,60,600,2000,0.10472497130426836,0.9735
4,mean,theta,P3,ppi,0.975,60,600,2000,0.5879062447610399,0.973
4,mean,theta,P3,ppi_plus_plus,0.975,60,600,2000,0.5848312823522651,0.972
4,mean,theta,P4,naive_ml,0.975,60,600,2000,0.11177145703611366,0.973
4,mean,theta,P4,ppi,0.975,60,600,2000,0.5919262927834273,0.9725
4,mean,theta,P4,ppi_plus_plus,0.975,60,600,2000,0.5866758721042128,0.9715
4,mean,theta,baseline,classic,0.975,60,600,2000,0.6733006928009486,0.976
5,logistic_glm,beta_0,P1,naive_ml,0.9,60,600,2000,0.009506788960550417,0.891
5,logistic_glm,beta_0,P1,ppi,0.9,60,600,2000,1.333699360027621,0.9235
5,logistic_glm,beta_0,P1,ppi_plus_plus,0.9,60,600,2000,1.2777242533770286,0.913
5,logistic_glm,beta_0,P2,naive_ml,0.9,60,600,2000,0.004887375811933176,0.0
5,logistic_glm,beta_0,P2,ppi,0.9,60,600,2000,1.3361652633548537,0.9255
5,logistic_glm,beta_0,P2,ppi_plus_plus,0.9,60,600,2000,1.283611758484382,0.9135
5,logistic_glm,beta_0,P3,naive_ml,0.9,60,600,2000,0.0028148601929552665,0.0
5,logistic_glm,beta_0,P3,ppi,0.9,60,600,2000,1.3443903124944119,0.9245
5,logistic_glm,beta_0,P3,ppi_plus_plus,0.9,60,600,2000,1.2786688820812961,0.913
5,logistic_glm,beta_0,P4,naive_ml,0.9,60,600,2000,0.09508917402498569,0.8915
5,logistic_glm,beta_0,P4,ppi,0.9,60,600,2000,1.3851563728059058,0.9295
5,logistic_glm,beta_0,P4,ppi_plus_plus,0.9,60,600,2000,1.284366345361962,0.9145
5,logistic_glm,beta_0,baseline,classic,0.9,60,600,2000,1.3160004251365234,0.91
5,logistic_glm,beta_0,P1,naive_ml,0.95,60,600,2000,0.011328037745118796,0.942
5,logistic_glm,beta_0,P1,ppi,0.95,60,600,2000,1.5892008073101211,0.974
5,logistic_glm,beta_0,P1,ppi_plus_plus,0.95,60,600,2000,1.522502353862152,0.9625
5,logistic_glm,beta_0,P2,naive_ml,0.95,60,600,2000,0.005823667476147916,0.0
5,logistic_glm,beta_0,P2,ppi,0.95,60,600,2000,1.5921391123553468,0.975
5,logistic_glm,beta_0,P2,ppi_plus_plus,0.95,60,600,2000,1.529517748897996,0.9635
5,logistic_glm,beta_0,P3,naive_ml,0.95,60,600,2000,0.0033541127972176493,0.0
5,logistic_glm,beta_0,P3,ppi,0.95,60,600,2000,1.6019398629026658,0.975
5,logistic_glm,beta_0,P3,ppi_plus_plus,0.95,60,600,2000,1.5236279483884887,0.9625
5,logistic_glm,beta_0,P4,naive_ml,0.95,60,600,2000,0.1133057394012918,0.942
5,logistic_glm,beta_0,P4,ppi,0.95,60,600,2000,1.6505156198532713,0.9775
5,logistic_glm,beta_0,P4,ppi_plus_plus,0.95,60,600,2000,1.5304168946207741,0.962
5,logistic_glm,beta_0,baseline,classic,0.95,60,600,2000,1.568111225609434,0.961
5,logistic_glm,beta_0,P1,naive_ml,0.975,60,600,2000,0.012954674116769281,0.964
5,logistic_glm,beta_0,P1,ppi,0.975,60,600,2000,1.8174002442462192,0.993
5,logistic_glm,beta_0,P1,ppi_plus_plus,0.975,60,600,2000,1.7411243041450077,0.985
5,logistic_glm,beta_0,P2,naive_ml,0.975,60,600,2000,0.006659910217057035,0.0
5,logistic_glm,beta_0,P2,ppi,0.975,60,600,2000,1.820760471778392,0.991
5,logistic_glm,beta_0,P2,ppi_plus_plus,0.975,60,600,2000,1.7491470666511566,0.9835
5,logistic_glm,beta_0,P3,naive_ml,0.975,60,600,2000,0.0038357427134777158,0.0
5,logistic_glm,beta_0,P3,ppi,0.975,60,600,2000,1.8319685496729858,0.992
5,logistic_glm,beta_0,P3,ppi_plus_plus,0.975,60,600,2000,1.7424115271049232,0.984
5,logistic_glm,beta_0,P4,naive_ml,0.975,60,600,2000,0.12957574493745033,0.9645
5,logistic_glm,beta_0,P4,ppi,0.975,60,600,2000,1.8875194858041462,0.9925
5,logistic_glm,beta_0,P4,ppi_plus_plus,0.975,60,600,2000,1.7501753241555997,0.984
5,logistic_glm,beta_0,baseline,classic,0.975,60,600,2000,1.793282328651429,0.9835
5,logistic_glm,beta_1,P1,naive_ml,0.9,60,600,2000,0.01236632896649597,0.9055
5,logistic_glm,beta_1,P1,ppi,0.9,60,600,2000,1.717773473369157,0.9235
5,logistic_glm,beta_1,P1,ppi_plus_plus,0.9,60,600,2000,1.6214676840215168,0.909
5,logistic_glm,beta_1,P2,naive_ml,0.9,60,600,2000,0.007718660164189178,0.0115
5,logistic_glm,beta_1,P2,ppi,0.9,60,600,2000,1.7368825374237282,0.926
5,logistic_glm,beta_1,P2,ppi_plus_plus,0.9,60,600,2000,1.6257771383072126,0.907
5,logistic_glm,beta_1,P3,naive_ml,0.9,60,600,2000,0.004481544537917897,0.0
5,logistic_glm,beta_1,P3,ppi,0.9,60,600,2000,1.7419016658337134,0.9255
5,logistic_glm,beta_1,P3,ppi_plus_plus,0.9,60,600,2000,1.6245555909576417,0.911
5,logistic_glm,beta_1,P4,naive_ml,0.9,60,600,2000,0.12370375722258603,0.905
5,logistic_glm,beta_1,P4,ppi,0.9,60,600,2000,1.794259761695973,0.9205
5,logistic_glm,beta_1,P4,ppi_plus_plus,0.9,60,600,2000,1.6348714436610268,0.9065
5,logistic_glm,beta_1,baseline,classic,0.9,60,600,2000,1.6977241850099645,0.9045
5,logistic_glm,beta_1,P1,naive_ml,0.95,60,600,2000,0.014735389823243907,0.951
5,logistic_glm,beta_1,P1,ppi,0.95,60,600,2000,2.046853340769118,0.965
5,logistic_glm,beta_1,P1,ppi_plus_plus,0.95,60,600,2000,1.9320979147961017,0.9585
5,logistic_glm,beta_1,P2,naive_ml,0.95,60,600,2000,0.009197350866261085,0.025
5,logistic_glm,beta_1,P2,ppi,0.95,60,600,2000,2.0696231950051085,0.9675
5,logistic_glm,beta_1,P2,ppi_plus_plus,0.95,60,600,2000,1.9372329462995708,0.958
5,logistic_glm,beta_1,P3,naive_ml,0.95,60,600,2000,0.005340089686710105,0.0
5,logistic_glm,beta_1,P3,ppi,0.95,60,600,2000,2.07560385538496,0.9705
5,logistic_glm,beta_1,P3,ppi_plus_plus,0.95,60,600,2000,1.9357773828552935,0.96
5,logistic_glm,beta_1,P4,naive_ml,0.95,60,600,2000,0.14740211830150163,0.9505
5,logistic_glm,beta_1,P4,ppi,0.95,60,600,2000,2.1379923746474967,0.9715
5,logistic_glm,beta_1,P4,ppi_plus_plus,0.95,60,600,2000,1.9480694795119016,0.9595
5,logistic_glm,beta_1,baseline,classic,0.95,60,600,2000,2.0229631401726698,0.9555
5,logistic_glm,beta_1,P1,naive_ml,0.975,60,600,2000,0.016851300943620032,0.976
5,logistic_glm,beta_1,P1,ppi,0.975,60,600,2000,2.3407688596297445,0.992
5,logistic_glm,beta_1,P1,ppi_plus_plus,0.975,60,600,2000,2.209535262067621,0.9825
5,logistic_glm,beta_1,P2,naive_ml,0.975,60,600,2000,0.01051803373989803,0.0475
5,logistic_glm,beta_1,P2,ppi,0.975,60,600,2000,2.3668083245353686,0.99
5,logistic_glm,beta_1,P2,ppi_plus_plus,0.975,60,600,2000,2.2154076524324435,0.981
5,logistic_glm,beta_1,P3,naive_ml,0.975,60,600,2000,0.006106893638790992,0.0
5,logistic_glm,beta_1,P3,ppi,0.975,60,600,2000,2.373647770869091,0.991
5,logistic_glm,beta_1,P3,ppi_plus_plus,0.975,60,600,2000,2.21374307905256,0.9825
5,logistic_glm,beta_1,P4,naive_ml,0.975,60,600,2000,0.1685681536098554,0.976
5,logistic_glm,beta_1,P4,ppi,0.975,60,600,2000,2.4449948968108433,0.9905
5,logistic_glm,beta_1,P4,ppi_plus_plus,0.975,60,600,2000,2.2278002449961294,0.9825
5,logistic_glm,beta_1,baseline,classic,0.975,60,600,2000,2.313448173534343,0.979
5,logistic_glm,beta_2,P1,naive_ml,0.9,60,600,2000,0.013590860103683364,0.905
5,logistic_glm,beta_2,P1,ppi,0.9,60,600,2000,1.9058373867298088,0.905
5,logistic_glm,beta_2,P1,ppi_plus_plus,0.9,60,600,2000,1.8582879856266978,0.9005
5,logistic_glm,beta_2,P2,naive_ml,0.9,60,600,2000,0.00681072215088721,0.0985
5,logistic_glm,beta_2,P2,ppi,0.9,60,600,2000,1.924223139462463,0.9115
5,logistic_glm,beta_2,P2,ppi_plus_plus,0.9,60,600,2000,1.8595546359739934,0.9015
5,logistic_glm,beta_2,P3,naive_ml,0.9,60,600,2000,0.003971531087494614,0.0
5,logistic_glm,beta_2,P3,ppi,0.9,60,600,2000,1.9171839658088305,0.91
5,logistic_glm,beta_2,P3,ppi_plus_plus,0.9,60,600,2000,1.8565240801641993,0.8995
5,logistic_glm,beta_2,P4,naive_ml,0.9,60,600,2000,0.1359457173336591,0.9055
5,logistic_glm,beta_2,P4,ppi,0.9,60,600,2000,1.9828693494435623,0.9145
5,logistic_glm,beta_2,P4,ppi_plus_plus,0.9,60,600,2000,1.8581675715896904,0.9
5,logistic_glm,beta_2,baseline,classic,0.9,60,600,2000,1.8866789581369383,0.8965
5,logistic_glm,beta_2,P1,naive_ml,0.95,60,600,2000,0.016194508669753877,0.948
5,logistic_glm,beta_2,P1,ppi,0.95,60,600,2000,2.2709453152396306,0.967
5,logistic_glm,beta_2,P1,ppi_plus_plus,0.95,60,600,2000,2.2142867091962053,0.956
5,logistic_glm,beta_2,P2,naive_ml,0.95,60,600,2000,0.00811547599477794,0.172
5,logistic_glm,beta_2,P2,ppi,0.95,60,600,2000,2.292853290876007,0.9675
5,logistic_glm,beta_2,P2,ppi_plus_plus,0.95,60,600,2000,2.215796016177092,0.9585
5,logistic_glm,beta_2,P3,naive_ml,0.95,60,600,2000,0.004732371177244138,0.0
5,logistic_glm,beta_2,P3,ppi,0.95,60,600,2000,2.2844655981257302,0.969
5,logistic_glm,beta_2,P3,ppi_plus_plus,0.95,60,600,2000,2.2121848861999305,0.9565
5,logistic_glm,beta_2,P4,naive_ml,0.95,60,600,2000,0.16198931349305726,0.948
5,logistic_glm,beta_2,P4,ppi,0.95,60,600,2000,2.362734560254222,0.969
5,logistic_glm,beta_2,P4,ppi_plus_plus,0.95,60,600,2000,2.214143227021314,0.9565
5,logistic_glm,beta_2,baseline,classic,0.95,60,600,2000,2.2481166395282215,0.955
5,logistic_glm,beta_2,P1,naive_ml,0.975,60,600,2000,0.018519940259578992,0.9745
5,logistic_glm,beta_2,P1,ppi,0.975,60,600,2000,2.5970390598857325,0.9875
5,logistic_glm,beta_2,P1,ppi_plus_plus,0.975,60,600,2000,2.5322446273707624,0.9815
5,logistic_glm,beta_2,P2,naive_ml,0.975,60,600,2000,0.00928080830769775,0.2445
5,logistic_glm,beta_2,P2,ppi,0.975,60,600,2000,2.6220928857391628,0.9885
5,logistic_glm,beta_2,P2,ppi_plus_plus,0.975,60,600,2000,2.5339706615277477,0.9825
5,logistic_glm,beta_2,P3,naive_ml,0.975,60,600,2000,0.0054119104985509365,0.0
5,logistic_glm,beta_2,P3,ppi,0.975,60,600,2000,2.6125007720283646,0.988
5,logistic_glm,beta_2,P3,ppi_plus_plus,0.975,60,600,2000,2.529840995552041,0.9815
5,logistic_glm,beta_2,P4,naive_ml,0.975,60,600,2000,0.18524998008644333,0.9745
5,logistic_glm,beta_2,P4,ppi,0.975,60,600,2000,2.702008674512993,0.988
5,logistic_glm,beta_2,P4,ppi_plus_plus,0.975,60,600,2000,2.532080542040271,0.9835
5,logistic_glm,beta_2,baseline,classic,0.975,60,600,2000,2.5709323271035,0.9805
5,lr,beta_0,P1,naive_ml,0.9,60,600,2000,0.0021936503450304297,0.8915
5,lr,beta_0,P1,ppi,0.9,60,600,2000,0.598206007101307,0.89
5,lr,beta_0,P1,ppi_plus_plus,0.9,60,600,2000,0.5751601633685435,0.8745
5,lr,beta_0,P2,naive_ml,0.9,60,600,2000,4.975403886157971e-17,0.0
5,lr,beta_0,P2,ppi,0.9,60,600,2000,0.5987126851369241,0.8905
5,lr,beta_0,P2,ppi_plus_plus,0.9,60,600,2000,0.5752400453015524,0.875
5,lr,beta_0,P3,naive_ml,0.9,60,600,2000,4.972200159352234e-17,0.0
5,lr,beta_0,P3,ppi,0.9,60,600,2000,0.5987932911070556,0.888
5,lr,beta_0,P3,ppi_plus_plus,0.9,60,600,2000,0.5753176169145454,0.874
5,lr,beta_0,P4,naive_ml,0.9,60,600,2000,0.021936503450304307,0.8915
5,lr,beta_0,P4,ppi,0.9,60,600,2000,0.602689037954311,0.8835
5,lr,beta_0,P4,ppi_plus_plus,0.9,60,600,2000,0.5764594131888181,0.872
5,lr,beta_0,baseline,classic,0.9,60,600,2000,0.5921444309048473,0.8745
5,lr,beta_0,P1,naive_ml,0.95,60,600,2000,0.00261389560778246,0.942
5,lr,beta_0,P1,ppi,0.95,60,600,2000,0.7128064224335179,0.942
5,lr,beta_0,P1,ppi_plus_plus,0.95,60,600,2000,0.6853456058785103,0.93
5,lr,beta_0,P2,naive_ml,0.95,60,600,2000,5.92855939618386e-17,0.0
5,lr,beta_0,P2,ppi,0.95,60,600,2000,0.7134101665511066,0.9415
5,lr,beta_0,P2,ppi_plus_plus,0.95,60,600,2000,0.6854407910725878,0.93
5,lr,beta_0,P3,naive_ml,0.95,60,600,2000,5.924741920237874e-17,0.0
5,lr,beta_0,P3,ppi,0.95,60,600,2000,0.7135062144886276,0.9415
5,lr,beta_0,P3,ppi_plus_plus,0.95,60,600,2000,0.6855332233505695,0.9305
5,lr,beta_0,P4,naive_ml,0.95,60,600,2000,0.026138956077824602,0.942
5,lr,beta_0,P4,ppi,0.95,60,600,2000,0.7181482831738889,0.942
5,lr,beta_0,P4,ppi_plus_plus,0.95,60,600,2000,0.6868937575273444,0.9295
5,lr,beta_0,baseline,classic,0.95,60,600,2000,0.7055836089016994,0.9265
5,lr,beta_0,P1,naive_ml,0.975,60,600,2000,0.002989234899810207,0.9655
5,lr,beta_0,P1,ppi,0.975,60,600,2000,0.8151610295388844,0.9695
5,lr,beta_0,P1,ppi_plus_plus,0.975,60,600,2000,0.783757009049653,0.964
5,lr,beta_0,P2,naive_ml,0.975,60,600,2000,6.779863970047804e-17,0.0
5,lr,beta_0,P2,ppi,0.975,60,600,2000,0.815851467589083,0.9685
5,lr,beta_0,P2,ppi_plus_plus,0.975,60,600,2000,0.7838658622506911,0.963
5,lr,beta_0,P3,naive_ml,0.975,60,600,2000,6.775498328094475e-17,0.0
5,lr,beta_0,P3,ppi,0.975,60,600,2000,0.8159613074182023,0.969
5,lr,beta_0,P3,ppi_plus_plus,0.975,60,600,2000,0.7839715672338545,0.963
5,lr,beta_0,P4,naive_ml,0.975,60,600,2000,0.029892348998102062,0.9655
5,lr,beta_0,P4,ppi,0.975,60,600,2000,0.8212699485437237,0.9715
5,lr,beta_0,P4,ppi_plus_plus,0.975,60,600,2000,0.7855274657293763,0.9635
5,lr,beta_0,baseline,classic,0.975,60,600,2000,0.8069010645196829,0.962
5,lr,beta_1,P1,naive_ml,0.9,60,600,2000,0.0026858589043760933,0.9045
5,lr,beta_1,P1,ppi,0.9,60,600,2000,0.7339456120211434,0.9145
5,lr,beta_1,P1,ppi_plus_plus,0.9,60,600,2000,0.6953000896132383,0.898
5,lr,beta_1,P2,naive_ml,0.9,60,600,2000,6.284419626470533e-17,1.0
5,lr,beta_1,P2,ppi,0.9,60,600,2000,0.7352216261424505,0.9105
5,lr,beta_1,P2,ppi_plus_plus,0.9,60,600,2000,0.6956378269315915,0.895
5,lr,beta_1,P3,naive_ml,0.9,60,600,2000,6.19625881296689e-17,1.0
5,lr,beta_1,P3,ppi,0.9,60,600,2000,0.7353546767043241,0.915
5,lr,beta_1,P3,ppi_plus_plus,0.9,60,600,2000,0.6956471796170335,0.898
5,lr,beta_1,P4,naive_ml,0.9,60,600,2000,0.026858589043760997,0.9045
5,lr,beta_1,P4,ppi,0.9,60,600,2000,0.7391101682169804,0.916
5,lr,beta_1,P4,ppi_plus_plus,0.9,60,600,2000,0.6968523821874353,0.896
5,lr,beta_1,baseline,classic,0.9,60,600,2000,0.7280726711298047,0.897
5,lr,beta_1,P1,naive_ml,0.95,60,600,2000,0.00320039828096428,0.9505
5,lr,beta_1,P1,ppi,0.95,60,600,2000,0.8745501378373336,0.954
5,lr,beta_1,P1,ppi_plus_plus,0.95,60,600,2000,0.8285011576471565,0.9425
5,lr,beta_1,P2,naive_ml,0.95,60,600,2000,7.488347856488205e-17,1.0
5,lr,beta_1,P2,ppi,0.95,60,600,2000,0.8760706024431488,0.954
5,lr,beta_1,P2,ppi_plus_plus,0.95,60,600,2000,0.8289035964838762,0.9415
5,lr,beta_1,P3,naive_ml,0.95,60,600,2000,7.383297767845878e-17,1.0
5,lr,beta_1,P3,ppi,0.95,60,600,2000,0.8762291419661326,0.9525
5,lr,beta_1,P3,ppi_plus_plus,0.95,60,600,2000,0.8289147408959536,0.9435
5,lr,beta_1,P4,naive_ml,0.95,60,600,2000,0.03200398280964287,0.9505
5,lr,beta_1,P4,ppi,0.95,60,600,2000,0.8807040861121946,0.955
5,lr,beta_1,P4,ppi_plus_plus,0.95,60,600,2000,0.8303508283345925,0.9425
5,lr,beta_1,baseline,classic,0.95,60,600,2000,0.8675520971352618,0.9415
5,lr,beta_1,P1,naive_ml,0.975,60,600,2000,0.0036599557404922867,0.9755
5,lr,beta_1,P1,ppi,0.975,60,600,2000,1.0001301451648261,0.9765
5,lr,beta_1,P1,ppi_plus_plus,0.975,60,600,2000,0.9474688153568167,0.9675
5,lr,beta_1,P2,naive_ml,0.975,60,600,2000,8.563628435614422e-17,1.0
5,lr,beta_1,P2,ppi,0.975,60,600,2000,1.001868939112873,0.976
5,lr,beta_1,P2,ppi_plus_plus,0.975,60,600,2000,0.947929041929057,0.967
5,lr,beta_1,P3,naive_ml,0.975,60,600,2000,8.443493801980669e-17,1.0
5,lr,beta_1,P3,ppi,0.975,60,600,2000,1.0020502439338068,0.9745
5,lr,beta_1,P3,ppi_plus_plus,0.975,60,600,2000,0.9479417866099934,0.9675
5,lr,beta_1,P4,naive_ml,0.975,60,600,2000,0.036599557404922954,0.9755
5,lr,beta_1,P4,ppi,0.975,60,600,2000,1.007167762466787,0.9775
5,lr,beta_1,P4,ppi_plus_plus,0.975,60,600,2000,0.9495840873499226,0.968
5,lr,beta_1,baseline,classic,0.975,60,600,2000,0.9921272289677765,0.966
5,lr,beta_2,P1,naive_ml,0.9,60,600,2000,0.003101308417984201,0.906
5,lr,beta_2,P1,ppi,0.9,60,600,2000,0.8513079812313603,0.89
5,lr,beta_2,P1,ppi_plus_plus,0.9,60,600,2000,0.8337557030545529,0.8855
5,lr,beta_2,P2,naive_ml,0.9,60,600,2000,6.642985435288448e-17,1.0
5,lr,beta_2,P2,ppi,0.9,60,600,2000,0.852898892310867,0.894
5,lr,beta_2,P2,ppi_plus_plus,0.9,60,600,2000,0.8340395252000373,0.888
5,lr,beta_2,P3,naive_ml,0.9,60,600,2000,6.580415028363608e-17,0.0
