experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,naive_ml,Naive ML,0.975,0.25,0.002302505796660456,0.004468852852799794,0.004515901001740414,0.11753305647968734,0.0011695562191112348,0.19094930975105848,0.005171358281929936,0.19115238022817033,0.18772036134943498,0.1946118475736446,,20,-0.725,0,0.012057702603989248,0.1909572554807149
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi,PPI,0.9,0.95,0.008317487490804281,0.0028192257654107117,0.0028374203970161784,0.11753305647968734,0.0011695562191112348,0.9399905952774992,0.003964802303716552,0.9397360446755885,0.9366134728926572,0.942103913055185,,20,0.04999999999999993,0,0.00884854632173428,0.9399834942802318
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi,PPI,0.95,0.95,0.009910897636558988,0.0028175173942530597,0.0028391973720848164,0.11753305647968734,0.0011695562191112348,0.9399905952774994,0.003964802303716495,0.939736044675592,0.9366134728926583,0.9421039130551889,,20,0.0,0,0.010543693263622677,0.939983494280232
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi,PPI,0.975,0.95,0.011334041426689673,0.0028159967015636443,0.0028407894775390463,0.11753305647968734,0.0011695562191112348,0.9399905952774998,0.003964802303716613,0.9397360446755889,0.9366134728926598,0.9421039130551871,,20,-0.025000000000000022,0,0.012057702603989248,0.9399834942802326
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.9,0.95,0.008298440287659085,0.002828474219487066,0.0028484850808277147,0.11753305647968734,0.0011695562191112348,0.9378392784742113,0.003158561034691863,0.937709662289439,0.9360300717255224,0.9395169543576104,0.9116024014939774,20,0.04999999999999993,0,0.00884854632173428,0.9378309143588935
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.95,0.95,0.009888201494142958,0.002826578369573671,0.0028504226065077286,0.11753305647968734,0.0011695562191112348,0.9378392784742109,0.0031585610346926227,0.9377096622894397,0.9360300717255257,0.9395169543576086,0.9116024014939774,20,0.0,0,0.010543693263622677,0.9378309143588932
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.975,0.95,0.011308086258166854,0.002824888222255691,0.002852156136214814,0.11753305647968734,0.0011695562191112348,0.9378392784742118,0.00315856103469234,0.9377096622894404,0.936030071725526,0.9395169543576074,0.9116024014939774,20,-0.025000000000000022,0,0.012057702603989248,0.9378309143588941
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.9,0.95,0.008298735476847004,0.0028276226499811823,0.002847672613959615,0.11753305647968734,0.0011695562191112348,0.9378726280919762,0.00315678436368717,0.9377446863248755,0.9360536614976046,0.9395408514849408,0.9125000000000001,20,0.04999999999999993,0,0.00884854632173428,0.9378642745490521
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.95,0.95,0.00988855323375521,0.0028257230474118904,0.0028496138776807696,0.11753305647968734,0.0011695562191112348,0.9378726280919759,0.003156784363686774,0.9377446863248744,0.9360536614976039,0.9395408514849404,0.9125000000000001,20,0.0,0,0.010543693263622677,0.9378642745490521
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.975,0.95,0.011308488505418601,0.002824029547428152,0.0028513507448425022,0.11753305647968734,0.0011695562191112348,0.9378726280919768,0.003156784363687084,0.9377446863248752,0.9360536614976045,0.9395408514849386,0.9125000000000001,20,-0.025000000000000022,0,0.012057702603989248,0.9378642745490529
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,cross_ppi,Cross-PPI,0.9,0.9,0.00745577988612009,0.0026611682152553277,0.0026773880238533596,0.1172901385351024,0.0010307458275400452,0.8426103754658888,0.0027675198962536164,0.8428185327319718,0.8407071363263511,0.8439027851066938,,20,0.0,0,0.00884854632173428,0.842599407295501
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,cross_ppi,Cross-PPI,0.95,0.95,0.008884109694634032,0.002659623626574316,0.002678950655269249,0.1172901385351024,0.0010307458275400452,0.8426103754658885,0.0027675198962537114,0.8428185327319696,0.8407071363263514,0.8439027851066951,,20,0.0,0,0.010543693263622677,0.8425994072955008
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,cross_ppi,Cross-PPI,0.975,0.95,0.010159813067466763,0.0026582454351826356,0.0026803476282703117,0.1172901385351024,0.0010307458275400452,0.8426103754658891,0.002767519896253218,0.8428185327319677,0.8407071363263549,0.8439027851066951,,20,-0.025000000000000022,0,0.012057702603989248,0.8425994072955013
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,naive_ml,Naive ML,0.9,0.1,0.0016784010762837282,0.004543010430204749,0.004584682658964469,0.1172901385351024,0.0010307458275400452,0.18967518641660086,0.005950493472590355,0.18927560014768327,0.18562900395001897,0.19419492698419216,,20,-0.8,0,0.00884854632173428,0.1896809956411878
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,naive_ml,Naive ML,0.95,0.1,0.0019999382359792346,0.004539033890409298,0.0045886892501824875,0.1172901385351024,0.0010307458275400452,0.1896751864166009,0.0059504934725900455,0.18927560014768524,0.18562900395001666,0.19419492698419194,,20,-0.85,0,0.010543693263622677,0.18968099564118784
