experiment,replicate,learner,learner_label,learner_model,quality_metric,quality_value,tuned_params,validation_score,n_train,n_inference
a_mean,39,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11588332610758767,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1271583793450672,4794,19176
a_mean,39,lin,LIN,Logistic Regression,Brier,0.11642941690014799,"{""model__C"": 10.0}",0.1260046449138322,4794,19176
a_mean,39,rf,RF,Random Forest Classifier,Brier,0.11688500959841662,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12508794839657117,4794,19176
a_mean,40,dt,DT,Decision Tree Classifier,Brier,0.12279212364864596,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12241542374994273,4794,19176
a_mean,40,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11694620912303447,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11932446685758048,4794,19176
a_mean,40,lin,LIN,Logistic Regression,Brier,0.1166733241199322,"{""model__C"": 10.0}",0.11964665305032426,4794,19176
a_mean,40,rf,RF,Random Forest Classifier,Brier,0.11855730157007993,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12048943350543358,4794,19176
a_mean,41,dt,DT,Decision Tree Classifier,Brier,0.12395940811526474,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.1225359627832406,4794,19176
a_mean,41,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11853826599065709,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12079755402346096,4794,19176
a_mean,41,lin,LIN,Logistic Regression,Brier,0.11828966388124189,"{""model__C"": 10.0}",0.11729786909562093,4794,19176
a_mean,41,rf,RF,Random Forest Classifier,Brier,0.11940165490347263,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11923948305400368,4794,19176
a_mean,42,dt,DT,Decision Tree Classifier,Brier,0.12398322817572764,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.1281990643998809,4794,19176
a_mean,42,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1166455449978354,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12167758589077363,4794,19176
a_mean,42,lin,LIN,Logistic Regression,Brier,0.11772882566872742,"{""model__C"": 10.0}",0.11655131904318398,4794,19176
a_mean,42,rf,RF,Random Forest Classifier,Brier,0.11772910629203952,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11911118685554795,4794,19176
a_mean,43,dt,DT,Decision Tree Classifier,Brier,0.12459461313395673,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.11582316648818382,4794,19176
a_mean,43,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11968919915026607,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11507242873153359,4794,19176
a_mean,43,lin,LIN,Logistic Regression,Brier,0.11914219272396949,"{""model__C"": 10.0}",0.11072445503060445,4794,19176
a_mean,43,rf,RF,Random Forest Classifier,Brier,0.11974487654097303,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11391579684351942,4794,19176
a_mean,44,dt,DT,Decision Tree Classifier,Brier,0.12350307443472507,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.11645979810711206,4794,19176
a_mean,44,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11811529072162387,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11515491167610965,4794,19176
a_mean,44,lin,LIN,Logistic Regression,Brier,0.11738060858879307,"{""model__C"": 10.0}",0.11642447684374688,4794,19176
a_mean,44,rf,RF,Random Forest Classifier,Brier,0.11887932029015895,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1154111600866292,4794,19176
a_mean,45,dt,DT,Decision Tree Classifier,Brier,0.12290046515468715,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.1262476442042675,4794,19176
a_mean,45,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11748321831957953,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.123577746380511,4794,19176
a_mean,45,lin,LIN,Logistic Regression,Brier,0.11706279446862254,"{""model__C"": 1.0}",0.12215920029861134,4794,19176
a_mean,45,rf,RF,Random Forest Classifier,Brier,0.11812347509734016,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12329188419422069,4794,19176
a_mean,46,dt,DT,Decision Tree Classifier,Brier,0.1240814049451183,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12887061861902896,4794,19176
a_mean,46,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11999105400885123,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.12203821085534677,4794,19176
a_mean,46,lin,LIN,Logistic Regression,Brier,0.11746808281422741,"{""model__C"": 1.0}",0.12213390078466145,4794,19176
a_mean,46,rf,RF,Random Forest Classifier,Brier,0.11921522779236574,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12470718312726214,4794,19176
a_mean,47,dt,DT,Decision Tree Classifier,Brier,0.12261868275791624,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12249450277663128,4794,19176
a_mean,47,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11609690659167002,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1207651122721208,4794,19176
a_mean,47,lin,LIN,Logistic Regression,Brier,0.11411656891124886,"{""model__C"": 10.0}",0.11697239064195049,4794,19176
a_mean,47,rf,RF,Random Forest Classifier,Brier,0.11646236619143785,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1195812848571325,4794,19176
a_mean,48,dt,DT,Decision Tree Classifier,Brier,0.12503418993357812,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 50}",0.12421142587510815,4794,19176
a_mean,48,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11750803023694965,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11412859802577693,4794,19176
a_mean,48,lin,LIN,Logistic Regression,Brier,0.11755862774798109,"{""model__C"": 10.0}",0.11196974867072419,4794,19176
a_mean,48,rf,RF,Random Forest Classifier,Brier,0.11856851918634859,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11667336095290813,4794,19176
a_mean,49,dt,DT,Decision Tree Classifier,Brier,0.1247633808497614,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.12081713392939,4794,19176
a_mean,49,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11646007682731918,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11616236346300064,4794,19176
a_mean,49,lin,LIN,Logistic Regression,Brier,0.11617625715521203,"{""model__C"": 10.0}",0.11196172391964934,4794,19176
a_mean,49,rf,RF,Random Forest Classifier,Brier,0.11736435669947021,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11610636826136352,4794,19176
a_mean,50,dt,DT,Decision Tree Classifier,Brier,0.12291605282280325,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12274819471535015,4794,19176
a_mean,50,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11801068229785161,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11910653280746868,4794,19176
a_mean,50,lin,LIN,Logistic Regression,Brier,0.11739841267685082,"{""model__C"": 10.0}",0.1196336503748615,4794,19176
a_mean,50,rf,RF,Random Forest Classifier,Brier,0.11765176328160995,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11827715430064141,4794,19176
a_mean,51,dt,DT,Decision Tree Classifier,Brier,0.12366201316221945,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.1246438490806786,4794,19176
a_mean,51,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1173067405063003,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11746028140631065,4794,19176
a_mean,51,lin,LIN,Logistic Regression,Brier,0.11734274441932392,"{""model__C"": 10.0}",0.11556545334654433,4794,19176
a_mean,51,rf,RF,Random Forest Classifier,Brier,0.11771850481791253,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11712894244812058,4794,19176
a_mean,52,dt,DT,Decision Tree Classifier,Brier,0.12090084643767775,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.13287651800604874,4794,19176
a_mean,52,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11882998661876391,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12677568547524076,4794,19176
a_mean,52,lin,LIN,Logistic Regression,Brier,0.11792085587858055,"{""model__C"": 10.0}",0.12362078829968413,4794,19176
a_mean,52,rf,RF,Random Forest Classifier,Brier,0.11897931032427633,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12700852843617758,4794,19176
a_mean,53,dt,DT,Decision Tree Classifier,Brier,0.12414118426628566,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12164047877876785,4794,19176
a_mean,53,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1178317068877556,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12011760831940556,4794,19176
a_mean,53,lin,LIN,Logistic Regression,Brier,0.11803640736130465,"{""model__C"": 10.0}",0.11796701931559507,4794,19176
a_mean,53,rf,RF,Random Forest Classifier,Brier,0.11834727643238714,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11881513083411639,4794,19176
a_mean,54,dt,DT,Decision Tree Classifier,Brier,0.1261324348455583,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 50}",0.12586721819432847,4794,19176
a_mean,54,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11982749607437021,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12003357704877231,4794,19176
a_mean,54,lin,LIN,Logistic Regression,Brier,0.11836426764737114,"{""model__C"": 1.0}",0.12091220719508157,4794,19176
a_mean,54,rf,RF,Random Forest Classifier,Brier,0.12038548456619706,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12030719099151999,4794,19176
a_mean,55,dt,DT,Decision Tree Classifier,Brier,0.12388930399946887,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12083621791752998,4794,19176
a_mean,55,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11894914709443326,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11779645466219031,4794,19176
a_mean,55,lin,LIN,Logistic Regression,Brier,0.11924990445905402,"{""model__C"": 10.0}",0.11313302551839662,4794,19176
a_mean,55,rf,RF,Random Forest Classifier,Brier,0.11977627265889758,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1170089224799888,4794,19176
a_mean,56,dt,DT,Decision Tree Classifier,Brier,0.1220947801713252,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12053646435191977,4794,19176
a_mean,56,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1171061979305198,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11403694004512151,4794,19176
a_mean,56,lin,LIN,Logistic Regression,Brier,0.11779317250241038,"{""model__C"": 10.0}",0.11777106110170939,4794,19176
a_mean,56,rf,RF,Random Forest Classifier,Brier,0.11819981726770622,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11546845467980235,4794,19176
a_mean,57,dt,DT,Decision Tree Classifier,Brier,0.12205074044292405,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12520355896544447,4794,19176
a_mean,57,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11608914979248727,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11879580646234675,4794,19176
a_mean,57,lin,LIN,Logistic Regression,Brier,0.11554889116233596,"{""model__C"": 10.0}",0.11927308776627187,4794,19176
a_mean,57,rf,RF,Random Forest Classifier,Brier,0.11733485377992832,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11773822296118731,4794,19176
a_mean,58,dt,DT,Decision Tree Classifier,Brier,0.12313247692156531,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12419592460842645,4794,19176
a_mean,58,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11868776888660312,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11524237117086544,4794,19176
a_mean,58,lin,LIN,Logistic Regression,Brier,0.11818341055512718,"{""model__C"": 10.0}",0.11225434641404816,4794,19176
a_mean,58,rf,RF,Random Forest Classifier,Brier,0.11930401398545407,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11553786998461513,4794,19176
a_mean,59,dt,DT,Decision Tree Classifier,Brier,0.12227196743489897,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12730683925737135,4794,19176
a_mean,59,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11646628900134709,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12044126971959276,4794,19176
a_mean,59,lin,LIN,Logistic Regression,Brier,0.11766694116852952,"{""model__C"": 10.0}",0.11629912380481625,4794,19176
a_mean,59,rf,RF,Random Forest Classifier,Brier,0.11734447840201463,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12145236626525843,4794,19176
a_mean,60,dt,DT,Decision Tree Classifier,Brier,0.12146567016081625,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12256481343965671,4794,19176
a_mean,60,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11787079563526083,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11645097347198394,4794,19176
a_mean,60,lin,LIN,Logistic Regression,Brier,0.11762239555351087,"{""model__C"": 10.0}",0.11213714022399841,4794,19176
a_mean,60,rf,RF,Random Forest Classifier,Brier,0.11856428002814122,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11731807215415647,4794,19176
a_mean,61,dt,DT,Decision Tree Classifier,Brier,0.1250236215891732,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 50}",0.1269663566987055,4794,19176
a_mean,61,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11684701564879305,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1242781647567886,4794,19176
a_mean,61,lin,LIN,Logistic Regression,Brier,0.11728005403287393,"{""model__C"": 10.0}",0.12096144560317107,4794,19176
a_mean,61,rf,RF,Random Forest Classifier,Brier,0.11702438789837787,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1237558243067342,4794,19176
a_mean,62,dt,DT,Decision Tree Classifier,Brier,0.12105258038762916,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 50}",0.13079858106379488,4794,19176
a_mean,62,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11622783666613021,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1242834246049802,4794,19176
a_mean,62,lin,LIN,Logistic Regression,Brier,0.11618727867207389,"{""model__C"": 10.0}",0.12364485708830361,4794,19176
a_mean,62,rf,RF,Random Forest Classifier,Brier,0.11689514505653256,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12321101700233035,4794,19176
a_mean,63,dt,DT,Decision Tree Classifier,Brier,0.1238526693044176,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12611860620865936,4794,19176
a_mean,63,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11802942342961989,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12228924946110523,4794,19176
a_mean,63,lin,LIN,Logistic Regression,Brier,0.11754600963872305,"{""model__C"": 1.0}",0.1224870408552589,4794,19176
a_mean,63,rf,RF,Random Forest Classifier,Brier,0.11822116025130947,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12074913016038495,4794,19176
a_mean,64,dt,DT,Decision Tree Classifier,Brier,0.12399854942670088,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12316654665507676,4794,19176
a_mean,64,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11695841232111251,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11738535278418599,4794,19176
a_mean,64,lin,LIN,Logistic Regression,Brier,0.1173555800203276,"{""model__C"": 10.0}",0.11715310209778275,4794,19176
a_mean,64,rf,RF,Random Forest Classifier,Brier,0.11903220603991885,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11801883375916893,4794,19176
a_mean,65,dt,DT,Decision Tree Classifier,Brier,0.12236865257536747,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.13297208134602617,4794,19176
a_mean,65,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11715618380224832,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12839252411493798,4794,19176
a_mean,65,lin,LIN,Logistic Regression,Brier,0.11696998921055235,"{""model__C"": 1.0}",0.1257286540843135,4794,19176
a_mean,65,rf,RF,Random Forest Classifier,Brier,0.11755219941912008,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12908976733549157,4794,19176
a_mean,66,dt,DT,Decision Tree Classifier,Brier,0.1261069669196767,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.11900433067765265,4794,19176
a_mean,66,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1188349226370394,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1113504103594556,4794,19176
a_mean,66,lin,LIN,Logistic Regression,Brier,0.11826276013422739,"{""model__C"": 10.0}",0.11220202331362106,4794,19176
a_mean,66,rf,RF,Random Forest Classifier,Brier,0.11872226932315837,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11344216266701106,4794,19176
a_mean,67,dt,DT,Decision Tree Classifier,Brier,0.12234038870742603,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12670123817508605,4794,19176
a_mean,67,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11672121591430257,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12245863631361742,4794,19176
a_mean,67,lin,LIN,Logistic Regression,Brier,0.11599246910493619,"{""model__C"": 10.0}",0.1257219256794593,4794,19176
a_mean,67,rf,RF,Random Forest Classifier,Brier,0.11730481153240124,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12276438815977189,4794,19176
a_mean,68,dt,DT,Decision Tree Classifier,Brier,0.12165011739900336,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12034668489590836,4794,19176
a_mean,68,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11765388797216107,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11836756617773704,4794,19176
a_mean,68,lin,LIN,Logistic Regression,Brier,0.11767285525830927,"{""model__C"": 10.0}",0.11778989081121222,4794,19176
a_mean,68,rf,RF,Random Forest Classifier,Brier,0.11804502752037602,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11848540577291318,4794,19176
a_mean,69,dt,DT,Decision Tree Classifier,Brier,0.1232198276584821,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.11690998618028493,4794,19176
a_mean,69,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11860359750773676,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1161115924921298,4794,19176
a_mean,69,lin,LIN,Logistic Regression,Brier,0.11816288854455173,"{""model__C"": 10.0}",0.1146904231607297,4794,19176
a_mean,69,rf,RF,Random Forest Classifier,Brier,0.11874950906699541,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11649515494518467,4794,19176
a_mean,70,dt,DT,Decision Tree Classifier,Brier,0.12456211414930349,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.1265636140996619,4794,19176
a_mean,70,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.12007604200535185,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12504662584845974,4794,19176
a_mean,70,lin,LIN,Logistic Regression,Brier,0.11862917176676072,"{""model__C"": 1.0}",0.12460221203621887,4794,19176
a_mean,70,rf,RF,Random Forest Classifier,Brier,0.12109134429603184,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12517767653720227,4794,19176
a_mean,71,dt,DT,Decision Tree Classifier,Brier,0.12444286391626465,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12129203977157342,4794,19176
a_mean,71,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11981634126640693,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11541164013138973,4794,19176
a_mean,71,lin,LIN,Logistic Regression,Brier,0.11974106100323727,"{""model__C"": 10.0}",0.1152721033749121,4794,19176
a_mean,71,rf,RF,Random Forest Classifier,Brier,0.12005734038613644,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11696136718679954,4794,19176
a_mean,72,dt,DT,Decision Tree Classifier,Brier,0.12158552055078682,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12329487061551657,4794,19176
a_mean,72,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11725394365099004,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12110121839522474,4794,19176
a_mean,72,lin,LIN,Logistic Regression,Brier,0.11767122859773947,"{""model__C"": 10.0}",0.11873617328506511,4794,19176
a_mean,72,rf,RF,Random Forest Classifier,Brier,0.11830569537146314,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11842702331060918,4794,19176
a_mean,73,dt,DT,Decision Tree Classifier,Brier,0.12519831578679383,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12624383763271543,4794,19176
a_mean,73,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11901087929478604,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.12236777998164099,4794,19176
a_mean,73,lin,LIN,Logistic Regression,Brier,0.1187046220253269,"{""model__C"": 10.0}",0.11847352534541129,4794,19176
a_mean,73,rf,RF,Random Forest Classifier,Brier,0.11958979528954802,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1196565073536246,4794,19176
a_mean,74,dt,DT,Decision Tree Classifier,Brier,0.12562623785368202,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12230207650217449,4794,19176
a_mean,74,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.12123117701147265,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11642056879918435,4794,19176
a_mean,74,lin,LIN,Logistic Regression,Brier,0.11988674057335319,"{""model__C"": 10.0}",0.11642424957488501,4794,19176
a_mean,74,rf,RF,Random Forest Classifier,Brier,0.12184077002550812,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11630371599889085,4794,19176
a_mean,75,dt,DT,Decision Tree Classifier,Brier,0.12401868100655286,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 50}",0.11424025308191464,4794,19176
a_mean,75,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11629650300289145,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1097617592480868,4794,19176
a_mean,75,lin,LIN,Logistic Regression,Brier,0.11648928446274716,"{""model__C"": 10.0}",0.11081777411246224,4794,19176
a_mean,75,rf,RF,Random Forest Classifier,Brier,0.11705486654241332,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11138753770924208,4794,19176
a_mean,76,dt,DT,Decision Tree Classifier,Brier,0.1253567768098729,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.11787456867251377,4794,19176
a_mean,76,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.11806263970076827,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.10948962096975734,4794,19176
a_mean,76,lin,LIN,Logistic Regression,Brier,0.11769891216017028,"{""model__C"": 10.0}",0.1112514895900896,4794,19176
a_mean,76,rf,RF,Random Forest Classifier,Brier,0.11777416833059928,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1122419743226707,4794,19176
a_mean,77,dt,DT,Decision Tree Classifier,Brier,0.12630428230430815,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",0.12162939283184496,4794,19176
a_mean,77,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.12065543637837424,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11795794754524637,4794,19176
a_mean,77,lin,LIN,Logistic Regression,Brier,0.1189624522568742,"{""model__C"": 1.0}",0.11968992108816323,4794,19176
a_mean,77,rf,RF,Random Forest Classifier,Brier,0.12130487220818083,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1187398448235839,4794,19176
a_mean,78,dt,DT,Decision Tree Classifier,Brier,0.12341714435027,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.11819033430749498,4794,19176
a_mean,78,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1173868954488491,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.11206669990482342,4794,19176
a_mean,78,lin,LIN,Logistic Regression,Brier,0.11640597417093115,"{""model__C"": 10.0}",0.11601129366749599,4794,19176
