experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
a_mean,smooth_proportion,smooth_proportion,dt,DT,Decision Tree Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.95,0.99,0.010095915858192861,0.0021177114524118744,0.002120627719049658,0.12369319114733114,0.0019753792720748524,0.9572404170265243,0.0064483056569365265,0.9565843441480779,0.9526336406921566,0.9619398359267133,0.8391043323324978,100,0.040000000000000036,0,0.01054700113522142,0.9572309444888394
a_mean,smooth_proportion,smooth_proportion,dt,DT,Decision Tree Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.975,0.99,0.011545627124129978,0.002117578664533847,0.00212091356864373,0.12369319114733114,0.0019753792720748524,0.9572404170265242,0.006448305656936135,0.9565843441480756,0.9526336406921558,0.9619398359267118,0.8391043323324978,100,0.015000000000000013,0,0.012061485465553284,0.9572309444888394
a_mean,smooth_proportion,smooth_proportion,dt,DT,Decision Tree Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.9,0.95,0.008473060780492066,0.0021152804444457486,0.0021178105746646214,0.12369319114733114,0.0019753792720748524,0.9572744297338127,0.006446386131324955,0.95661147215219,0.9526615978787255,0.9619697592810679,0.825,100,0.04999999999999993,0,0.00885132237509016,0.9572649623899568
a_mean,smooth_proportion,smooth_proportion,dt,DT,Decision Tree Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.95,0.99,0.010096274645034563,0.0021151117176524178,0.002118126448963561,0.12369319114733114,0.0019753792720748524,0.9572744297338125,0.006446386131324577,0.95661147215219,0.9526615978787227,0.9619697592810671,0.825,100,0.040000000000000036,0,0.01054700113522142,0.9572649623899567
a_mean,smooth_proportion,smooth_proportion,dt,DT,Decision Tree Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.975,0.99,0.011546037430549874,0.002114971915270584,0.0021184194186713795,0.12369319114733114,0.0019753792720748524,0.9572744297338125,0.006446386131324386,0.95661147215219,0.9526615978787237,0.9619697592810658,0.825,100,0.015000000000000013,0,0.012061485465553284,0.9572649623899567
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,cross_ppi,Cross-PPI,0.9,0.94,0.0073854566031254934,0.0021841521810414596,0.002194551735570744,0.11778137262862101,0.0012616500288976612,0.8343929779849358,0.0028597337201937624,0.8343707064838966,0.8323083880239356,0.8360795574291575,,100,0.039999999999999925,0,0.00885132237509016,0.8343901950639624
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,cross_ppi,Cross-PPI,0.95,0.96,0.008800314334557233,0.002183181146393096,0.002195572838234872,0.11778137262862101,0.0012616500288976612,0.8343929779849358,0.002859733720193821,0.8343707064838972,0.8323083880239387,0.8360795574291553,,100,0.010000000000000009,0,0.01054700113522142,0.8343901950639624
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,cross_ppi,Cross-PPI,0.975,0.99,0.01006398521036415,0.00218231760434643,0.0021964884980616934,0.11778137262862101,0.0012616500288976612,0.8343929779849357,0.002859733720193669,0.8343707064838966,0.8323083880239377,0.8360795574291591,,100,0.015000000000000013,0,0.012061485465553284,0.8343901950639623
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,naive_ml,Naive ML,0.9,0.2,0.0016852509265417675,0.003705319745811,0.0037276822995853517,0.11778137262862101,0.0012616500288976612,0.19039311807026088,0.003917932889582825,0.19066311432797128,0.1877291587585035,0.1928279698032102,,100,-0.7,0,0.00885132237509016,0.19039538445515056
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,naive_ml,Naive ML,0.95,0.21,0.002008100335989393,0.0037031893025500306,0.0037298358460786927,0.11778137262862101,0.0012616500288976612,0.19039311807026102,0.003917932889582952,0.19066311432797306,0.1877291587585033,0.1928279698032102,,100,-0.74,0,0.01054700113522142,0.1903953844551507
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,naive_ml,Naive ML,0.975,0.24,0.00229645116231423,0.00370128823684466,0.003731760961128108,0.11778137262862101,0.0012616500288976612,0.19039311807026102,0.0039179328895827745,0.19066311432797353,0.18772915875850438,0.19282796980320907,,100,-0.735,0,0.012061485465553284,0.19039538445515072
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi,PPI,0.9,0.96,0.008325141653594128,0.0022445297371334197,0.002259317174347466,0.11778137262862101,0.0012616500288976612,0.9405556062140296,0.003973175408945012,0.9404869229806965,0.9377044524759142,0.9431658745440257,,100,0.05999999999999994,0,0.00885132237509016,0.9405534338036499
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi,PPI,0.95,0.99,0.0099200181340635,0.0022431556787228693,0.002260775666638754,0.11778137262862101,0.0012616500288976612,0.9405556062140298,0.003973175408945236,0.9404869229806951,0.9377044524759162,0.9431658745440232,,100,0.040000000000000036,0,0.01054700113522142,0.94055343380365
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi,PPI,0.975,0.99,0.011344471571398956,0.0022419347596653707,0.002262084475997158,0.11778137262862101,0.0012616500288976612,0.9405556062140296,0.003973175408944763,0.9404869229806943,0.9377044524759147,0.9431658745440269,,100,0.015000000000000013,0,0.012061485465553284,0.9405534338036499
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.9,0.97,0.008307617937004668,0.0022162845614534564,0.0022317613427366508,0.11778137262862101,0.0012616500288976612,0.9385762653151183,0.0035278902074190434,0.9381611623889037,0.9360300717255224,0.9408456912382326,0.9125769727502624,100,0.06999999999999995,0,0.00885132237509016,0.9385736486543962
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.95,0.98,0.009899137337846827,0.002214836660889055,0.0022332780977812345,0.11778137262862101,0.0012616500288976612,0.9385762653151184,0.003527890207419377,0.9381611623889031,0.9360300717255257,0.9408456912382346,0.9125769727502624,100,0.030000000000000027,0,0.01054700113522142,0.9385736486543963
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.975,0.99,0.011320592421596316,0.00221354862921031,0.002234637802916012,0.11778137262862101,0.0012616500288976612,0.9385762653151185,0.003527890207419253,0.9381611623889001,0.936030071725526,0.9408456912382381,0.9125769727502624,100,0.015000000000000013,0,0.012061485465553284,0.9385736486543964
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.9,0.97,0.008307869769612796,0.002215854750516127,0.0022313600940897685,0.11778137262862101,0.0012616500288976612,0.9386047164953863,0.003524726545076807,0.938182454473099,0.9360536614976046,0.9408625076174474,0.9,100,0.06999999999999995,0,0.00885132237509016,0.9386021000650958
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.95,0.98,0.009899437414907775,0.002214404060355562,0.0022328795311825087,0.11778137262862101,0.0012616500288976612,0.9386047164953866,0.0035247265450769716,0.9381824544731003,0.9360536614976039,0.940862507617449,0.9,100,0.030000000000000027,0,0.01054700113522142,0.9386021000650959
a_mean,smooth_proportion,smooth_proportion,gb,GB,Histogram Gradient Boosting Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.975,0.99,0.01132093558787294,0.0022131135292514166,0.0022342416237961277,0.11778137262862101,0.0012616500288976612,0.9386047164953861,0.003524726545076579,0.9381824544730956,0.9360536614976045,0.9408625076174499,0.9,100,0.015000000000000013,0,0.012061485465553284,0.9386021000650957
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,cross_ppi,Cross-PPI,0.9,0.91,0.0074652515583669985,0.002253420235988422,0.00226170209626502,0.11744822249772885,0.0011330432354099767,0.8434097183890762,0.0029508886433695634,0.8433629794378432,0.8413780783642744,0.8450457937224278,,100,0.010000000000000009,0,0.00885132237509016,0.8434052271529605
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,cross_ppi,Cross-PPI,0.95,0.97,0.008895395888233954,0.002252648191375552,0.00226251654389099,0.11744822249772885,0.0011330432354099767,0.8434097183890763,0.0029508886433692624,0.8433629794378439,0.8413780783642718,0.8450457937224289,,100,0.020000000000000018,0,0.01054700113522142,0.8434052271529605
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,cross_ppi,Cross-PPI,0.975,0.98,0.0101727198888771,0.0022519617987405306,0.002263247075507348,0.11744822249772885,0.0011330432354099767,0.8434097183890762,0.0029508886433692156,0.8433629794378426,0.8413780783642746,0.8450457937224277,,100,0.0050000000000000044,0,0.012061485465553284,0.8434052271529606
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,naive_ml,Naive ML,0.9,0.14,0.0016715537215255822,0.0037010426434785754,0.003727404971863111,0.11744822249772885,0.0011330432354099767,0.18884460185941512,0.004489713689109817,0.1885487647773061,0.18570625725369658,0.19196736268793416,,100,-0.76,0,0.00885132237509016,0.18884790889887293
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,naive_ml,Naive ML,0.95,0.16,0.0019917791095406022,0.0036985320997759428,0.003729944628428618,0.11744822249772885,0.0011330432354099767,0.18884460185941498,0.004489713689109883,0.18854876477730687,0.1857062572536937,0.191967362687935,,100,-0.7899999999999999,0,0.01054700113522142,0.18884790889887276
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,naive_ml,Naive ML,0.975,0.22,0.0022777863083838865,0.0036962920029113143,0.0037322150304379734,0.11744822249772885,0.0011330432354099767,0.18884460185941518,0.004489713689109631,0.1885487647773052,0.185706257253695,0.19196736268793327,,100,-0.755,0,0.012061485465553284,0.18884790889887293
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi,PPI,0.9,0.95,0.008311163680629676,0.002187859200560284,0.0021967660098256973,0.11744822249772885,0.0011330432354099767,0.9389784875232904,0.0037437997864522535,0.9388995286503764,0.9364204173330369,0.9416168171010916,,100,0.04999999999999993,0,0.00885132237509016,0.9389742377951766
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi,PPI,0.95,0.99,0.009903362351969395,0.00218704202179627,0.002197654965902994,0.11744822249772885,0.0011330432354099767,0.9389784875232904,0.0037437997864524157,0.9388995286503772,0.936420417333038,0.9416168171010918,,100,0.040000000000000036,0,0.01054700113522142,0.9389742377951766
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi,PPI,0.975,0.99,0.011325424121695493,0.002186317506221002,0.002198454196852573,0.11744822249772885,0.0011330432354099767,0.9389784875232902,0.0037437997864524916,0.9388995286503774,0.9364204173330373,0.9416168171010947,,100,0.015000000000000013,0,0.012061485465553284,0.9389742377951764
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v1,PPI++V1,0.9,0.96,0.008297277165104266,0.002170920872217245,0.002180704173632812,0.11744822249772885,0.0011330432354099767,0.9374100701073443,0.003562355575928243,0.9374989790348047,0.9349025969199476,0.9397403938471813,0.9206820318215407,100,0.05999999999999994,0,0.00885132237509016,0.9374053744166955
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v1,PPI++V1,0.95,0.99,0.009886815548135546,0.0021700154524726054,0.0021816728057934614,0.11744822249772885,0.0011330432354099767,0.9374100701073443,0.003562355575928019,0.937498979034806,0.9349025969199515,0.9397403938471818,0.9206820318215407,100,0.040000000000000036,0,0.01054700113522142,0.9374053744166954
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v1,PPI++V1,0.975,0.99,0.011306501298858507,0.0021692114912636434,0.0021825425670686243,0.11744822249772885,0.0011330432354099767,0.9374100701073443,0.0035623555759277154,0.9374989790348043,0.9349025969199483,0.9397403938471836,0.9206820318215407,100,0.015000000000000013,0,0.012061485465553284,0.9374053744166956
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v2,PPI++V2,0.9,0.96,0.008297512485716895,0.0021693454542924414,0.002179180501467965,0.11744822249772885,0.0011330432354099767,0.9374366559674729,0.0035633880958664795,0.9375373999133608,0.9349405386348927,0.9397644641381449,0.925,100,0.05999999999999994,0,0.00885132237509016,0.9374319603439341
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v2,PPI++V2,0.95,0.99,0.009887095949940314,0.002168435091576765,0.002180154102686378,0.11744822249772885,0.0011330432354099767,0.937436655967473,0.0035633880958663234,0.9375373999133635,0.9349405386348988,0.9397644641381458,0.925,100,0.040000000000000036,0,0.01054700113522142,0.9374319603439342
a_mean,smooth_proportion,smooth_proportion,lin,LIN,Logistic Regression,Brier,ppi_plus_plus_v2,PPI++V2,0.975,0.99,0.01130682196463348,0.002167626717754269,0.0021810283037320293,0.11744822249772885,0.0011330432354099767,0.9374366559674726,0.00356338809586589,0.9375373999133618,0.9349405386348928,0.9397644641381457,0.925,100,0.015000000000000013,0,0.012061485465553284,0.9374319603439338
a_mean,smooth_proportion,smooth_proportion,reference,Reference,None,,classic,Classic,0.9,0.9,0.00885132237509016,0.002491491635363292,0.002526978710542433,,,1.0,0.0,1.0,1.0,1.0,,100,0.0,0,0.00885132237509016,1.0
a_mean,smooth_proportion,smooth_proportion,reference,Reference,None,,classic,Classic,0.95,0.95,0.01054700113522142,0.002488092446834379,0.0025303779049726206,,,1.0,0.0,1.0,1.0,1.0,,100,0.0,0,0.01054700113522142,1.0
a_mean,smooth_proportion,smooth_proportion,reference,Reference,None,,classic,Classic,0.975,0.97,0.012061485465553284,0.0024850564844070538,0.0025334138735431107,,,1.0,0.0,1.0,1.0,1.0,,100,-0.0050000000000000044,0,0.012061485465553284,1.0
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,cross_ppi,Cross-PPI,0.9,0.94,0.00741489594302933,0.0021878937283455165,0.0021994212445712058,0.11840039421638515,0.0012704632182185195,0.8377185632205618,0.002908247619651961,0.8376605654406726,0.835605872574875,0.8398794280116098,,100,0.039999999999999925,0,0.00885132237509016,0.8377161771778537
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,cross_ppi,Cross-PPI,0.95,0.97,0.008835393471688172,0.0021868159370609943,0.0022005516551159565,0.11840039421638515,0.0012704632182185195,0.8377185632205619,0.0029082476196520854,0.8376605654406735,0.8356058725748723,0.8398794280116103,,100,0.020000000000000018,0,0.01054700113522142,0.8377161771778537
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,cross_ppi,Cross-PPI,0.975,0.99,0.010104101495289546,0.002185857239653063,0.0022015651260234473,0.11840039421638515,0.0012704632182185195,0.837718563220562,0.0029082476196518894,0.8376605654406739,0.8356058725748711,0.839879428011609,,100,0.015000000000000013,0,0.012061485465553284,0.8377161771778541
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,naive_ml,Naive ML,0.9,0.18,0.0016377860386971926,0.004016755876804302,0.004041835433033225,0.11840039421638515,0.0012704632182185195,0.18502857112215093,0.0041776004947412845,0.18508868788995012,0.18198612077804932,0.18785441036233322,,100,-0.72,0,0.00885132237509016,0.1850329215560302
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,naive_ml,Naive ML,0.95,0.2,0.0019515424337047892,0.004014365463232016,0.004044249509941452,0.11840039421638515,0.0012704632182185195,0.1850285711221512,0.004177600494741017,0.1850886878899533,0.1819861207780492,0.18785441036233208,,100,-0.75,0,0.01054700113522142,0.18503292155603046
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,naive_ml,Naive ML,0.975,0.25,0.002231771893996919,0.004012232249242559,0.00404640735633329,0.11840039421638515,0.0012704632182185195,0.1850285711221509,0.004177600494740984,0.18508868788995153,0.1819861207780489,0.18785441036233141,,100,-0.725,0,0.012061485465553284,0.18503292155603018
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi,PPI,0.9,0.95,0.008336575217722573,0.00222505788663062,0.00224032780793743,0.11840039421638515,0.0012704632182185195,0.9418462480465903,0.003768952260775687,0.9419200859796555,0.9392276746705314,0.9440426453375849,,100,0.04999999999999993,0,0.00885132237509016,0.9418451689415115
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi,PPI,0.95,0.99,0.009933642066028932,0.002223638634198811,0.0022418335154201657,0.11840039421638515,0.0012704632182185195,0.9418462480465903,0.0037689522607754493,0.941920085979655,0.9392276746705327,0.9440426453375875,,100,0.040000000000000036,0,0.01054700113522142,0.9418451689415115
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi,PPI,0.975,0.99,0.01136005181598962,0.0022223775046008734,0.0022431846392427157,0.11840039421638515,0.0012704632182185195,0.9418462480465906,0.003768952260775348,0.9419200859796555,0.9392276746705337,0.9440426453375855,,100,0.015000000000000013,0,0.012061485465553284,0.9418451689415117
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.9,0.96,0.008326320603557688,0.002202686853773469,0.0022185229744335223,0.11840039421638515,0.0012704632182185195,0.9406883822297751,0.0034558642536941593,0.940764843720914,0.9381598059078999,0.9427355814602889,0.9325621788169498,100,0.05999999999999994,0,0.00885132237509016,0.9406866285867117
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.95,0.99,0.00992142293959166,0.002201206714128121,0.0022200763033957626,0.11840039421638515,0.0012704632182185195,0.9406883822297755,0.003455864253694045,0.9407648437209141,0.9381598059078993,0.9427355814602931,0.9325621788169498,100,0.040000000000000036,0,0.01054700113522142,0.9406866285867119
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi_plus_plus_v1,PPI++V1,0.975,0.99,0.011346078098338944,0.002199890214576434,0.002221468988676697,0.11840039421638515,0.0012704632182185195,0.940688382229775,0.0034558642536938857,0.9407648437209151,0.9381598059078998,0.9427355814602938,0.9325621788169498,100,0.015000000000000013,0,0.012061485465553284,0.9406866285867117
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.9,0.96,0.008326565270243344,0.002200822627606962,0.002216724094415935,0.11840039421638515,0.0012704632182185195,0.9407160281389118,0.003455486332627264,0.9407954001240623,0.9381823364138004,0.9427609942309059,0.925,100,0.05999999999999994,0,0.00885132237509016,0.9407142704096267
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.95,0.99,0.009921714477929323,0.002199336192274639,0.002218283645049721,0.11840039421638515,0.0012704632182185195,0.9407160281389119,0.0034554863326272224,0.9407954001240615,0.9381823364138039,0.9427609942309076,0.925,100,0.040000000000000036,0,0.01054700113522142,0.9407142704096267
a_mean,smooth_proportion,smooth_proportion,rf,RF,Random Forest Classifier,Brier,ppi_plus_plus_v2,PPI++V2,0.975,0.99,0.011346411499784272,0.0021980140645776643,0.002219681881438826,0.11840039421638515,0.0012704632182185195,0.9407160281389118,0.0034554863326268434,0.9407954001240597,0.9381823364138008,0.9427609942309116,0.925,100,0.015000000000000013,0,0.012061485465553284,0.9407142704096265
