experiment,learner,learner_label,parameter,lambda_median,lambda_q25,lambda_q75,lambda_equal_1_rate,lambda_below_1_rate,v2_to_ppi_width_ratio_median,v2_to_ppi_width_ratio_q25,v2_to_ppi_width_ratio_q75,ppi_coverage_95,v2_coverage_95,coverage_difference,ppi_avg_width_95,v2_avg_width_95
b_lr,dt,DT,AGEP,0.8,0.775,0.825,0.0,1.0,0.9920647893868466,0.9879746465342887,0.9944212891879802,1.0,0.99,-0.010000000000000009,71.46237449901736,70.78312899932713
b_lr,dt,DT,SEX_MALE,0.8,0.775,0.825,0.0,1.0,0.9911190935341623,0.9875109055024235,0.9942991911740486,0.97,0.98,0.010000000000000009,3397.371190013079,3363.4666751249088
b_lr,gb,GB,AGEP,0.875,0.85,0.9,0.0,1.0,0.9959937240416505,0.9934638838074407,0.9980519757070375,0.99,1.0,0.010000000000000009,69.41562385745925,69.03786756207727
b_lr,gb,GB,SEX_MALE,0.875,0.85,0.9,0.0,1.0,0.9961211316915113,0.9935801097305574,0.9980451643557648,0.97,0.97,0.0,3271.1775388627475,3255.8243522674975
b_lr,lin,LIN,AGEP,0.775,0.75,0.8,0.0,1.0,0.9870193765383537,0.9837515964525283,0.9901165591481327,0.98,0.98,0.0,72.97460904461398,72.0127926961759
b_lr,lin,LIN,SEX_MALE,0.775,0.75,0.8,0.0,1.0,1.001541950908818,1.0002396220161942,1.002458700060831,0.98,0.97,-0.010000000000000009,3396.2952355306747,3400.62267064044
b_lr,rf,RF,AGEP,0.9125000000000001,0.9,0.925,0.02,0.98,0.9982244859714402,0.996632988619579,0.9990313639481102,0.99,0.99,0.0,69.31869149291524,69.16334721418265
b_lr,rf,RF,SEX_MALE,0.9125000000000001,0.9,0.925,0.02,0.98,0.998968377073371,0.997685099562321,0.9997812766025187,0.97,0.98,0.010000000000000009,3277.490950728686,3272.6318580997618
