experiment,replicate,learner,learner_label,learner_model,quality_metric,quality_value,tuned_params,validation_score,n_train,n_inference
b_lr,39,gb,GB,Histogram Gradient Boosting Regressor,MSE,4293794738.7481318,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4172859717.115604,6364,25458
b_lr,39,lin,LIN,Ridge Regression,MSE,4531938700.287522,"{""model__alpha"": 10.0}",4402918602.176388,6364,25458
b_lr,39,rf,RF,Random Forest Regressor,MSE,4235550056.4649534,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3998834940.7050033,6364,25458
b_lr,40,dt,DT,Decision Tree Regressor,MSE,4822980800.283443,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",4662125706.096561,6364,25458
b_lr,40,gb,GB,Histogram Gradient Boosting Regressor,MSE,4325871922.605523,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4234285773.061746,6364,25458
b_lr,40,lin,LIN,Ridge Regression,MSE,4711995780.022255,"{""model__alpha"": 10.0}",4538548960.920739,6364,25458
b_lr,40,rf,RF,Random Forest Regressor,MSE,4286222296.5753164,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4347573685.368205,6364,25458
b_lr,41,dt,DT,Decision Tree Regressor,MSE,4374798646.738552,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",3888978806.1372805,6364,25458
b_lr,41,gb,GB,Histogram Gradient Boosting Regressor,MSE,4038010266.6471343,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",3427103609.5308805,6364,25458
b_lr,41,lin,LIN,Ridge Regression,MSE,4407886202.15653,"{""model__alpha"": 10.0}",3631756202.087897,6364,25458
b_lr,41,rf,RF,Random Forest Regressor,MSE,4033349846.542085,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3533354161.9550433,6364,25458
b_lr,42,dt,DT,Decision Tree Regressor,MSE,4472525090.169766,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5049470921.240015,6364,25458
b_lr,42,gb,GB,Histogram Gradient Boosting Regressor,MSE,4199920852.11328,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4571516164.246991,6364,25458
b_lr,42,lin,LIN,Ridge Regression,MSE,4596531848.092745,"{""model__alpha"": 10.0}",5027104492.157327,6364,25458
b_lr,42,rf,RF,Random Forest Regressor,MSE,4276290394.783409,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4711149075.785579,6364,25458
b_lr,43,dt,DT,Decision Tree Regressor,MSE,4341666075.838905,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",4875402983.936006,6364,25458
b_lr,43,gb,GB,Histogram Gradient Boosting Regressor,MSE,3850501600.7013845,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4620952311.794243,6364,25458
b_lr,43,lin,LIN,Ridge Regression,MSE,4221678033.5071235,"{""model__alpha"": 10.0}",5071749577.617209,6364,25458
b_lr,43,rf,RF,Random Forest Regressor,MSE,3894576707.8980556,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4675466673.486797,6364,25458
b_lr,44,dt,DT,Decision Tree Regressor,MSE,4257913431.6394916,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",4366449864.551585,6364,25458
b_lr,44,gb,GB,Histogram Gradient Boosting Regressor,MSE,3725496299.2523985,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4303396215.770696,6364,25458
b_lr,44,lin,LIN,Ridge Regression,MSE,4084674420.34838,"{""model__alpha"": 10.0}",4808477962.466821,6364,25458
b_lr,44,rf,RF,Random Forest Regressor,MSE,3780561679.5631986,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4437870694.411876,6364,25458
b_lr,45,dt,DT,Decision Tree Regressor,MSE,4437407026.805612,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4305279374.267259,6364,25458
b_lr,45,gb,GB,Histogram Gradient Boosting Regressor,MSE,4164411856.1266093,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4054572049.364568,6364,25458
b_lr,45,lin,LIN,Ridge Regression,MSE,4454517554.603088,"{""model__alpha"": 10.0}",4385455449.205458,6364,25458
b_lr,45,rf,RF,Random Forest Regressor,MSE,4124419084.3564773,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3921818107.762619,6364,25458
b_lr,46,dt,DT,Decision Tree Regressor,MSE,4443918770.439437,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4720664788.790438,6364,25458
b_lr,46,gb,GB,Histogram Gradient Boosting Regressor,MSE,4133441896.3198514,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4324974322.683672,6364,25458
b_lr,46,lin,LIN,Ridge Regression,MSE,4563198226.916107,"{""model__alpha"": 10.0}",4645268817.624406,6364,25458
b_lr,46,rf,RF,Random Forest Regressor,MSE,4185683504.683597,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4349263473.855725,6364,25458
b_lr,47,dt,DT,Decision Tree Regressor,MSE,4366349932.570335,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4607503895.481794,6364,25458
b_lr,47,gb,GB,Histogram Gradient Boosting Regressor,MSE,4062339112.1263847,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4118701366.4454384,6364,25458
b_lr,47,lin,LIN,Ridge Regression,MSE,4394549960.296321,"{""model__alpha"": 10.0}",4848031044.780493,6364,25458
b_lr,47,rf,RF,Random Forest Regressor,MSE,4067501752.8022575,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4276219656.0216656,6364,25458
b_lr,48,dt,DT,Decision Tree Regressor,MSE,4162320179.6145644,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5099003383.5397835,6364,25458
b_lr,48,gb,GB,Histogram Gradient Boosting Regressor,MSE,3889297328.323427,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4782045709.116127,6364,25458
b_lr,48,lin,LIN,Ridge Regression,MSE,4266361403.2752333,"{""model__alpha"": 10.0}",5182549538.591877,6364,25458
b_lr,48,rf,RF,Random Forest Regressor,MSE,3923197353.657391,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4905244125.031139,6364,25458
b_lr,49,dt,DT,Decision Tree Regressor,MSE,4266784626.219784,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4112032779.318665,6364,25458
b_lr,49,gb,GB,Histogram Gradient Boosting Regressor,MSE,3970627986.895309,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3593573601.653906,6364,25458
b_lr,49,lin,LIN,Ridge Regression,MSE,4333095603.536018,"{""model__alpha"": 10.0}",3904434461.9947047,6364,25458
b_lr,49,rf,RF,Random Forest Regressor,MSE,3992240088.840045,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3614834089.730163,6364,25458
b_lr,50,dt,DT,Decision Tree Regressor,MSE,4437014255.351324,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4059882353.8513293,6364,25458
b_lr,50,gb,GB,Histogram Gradient Boosting Regressor,MSE,4061355574.7947736,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3785979474.4602237,6364,25458
b_lr,50,lin,LIN,Ridge Regression,MSE,4469985085.5178385,"{""model__alpha"": 10.0}",4237718442.727301,6364,25458
b_lr,50,rf,RF,Random Forest Regressor,MSE,4158201994.557457,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3879225007.9682612,6364,25458
b_lr,51,dt,DT,Decision Tree Regressor,MSE,4384095985.426079,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5617792265.080664,6364,25458
b_lr,51,gb,GB,Histogram Gradient Boosting Regressor,MSE,4093657835.649255,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",5227329758.46704,6364,25458
b_lr,51,lin,LIN,Ridge Regression,MSE,4459654419.282884,"{""model__alpha"": 10.0}",5613876933.191574,6364,25458
b_lr,51,rf,RF,Random Forest Regressor,MSE,4123968518.1143746,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5376002209.085621,6364,25458
b_lr,52,dt,DT,Decision Tree Regressor,MSE,4499992445.268364,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4195494021.270301,6364,25458
b_lr,52,gb,GB,Histogram Gradient Boosting Regressor,MSE,4183463770.6507206,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3722786840.530383,6364,25458
b_lr,52,lin,LIN,Ridge Regression,MSE,4656282985.28101,"{""model__alpha"": 10.0}",4334113421.517286,6364,25458
b_lr,52,rf,RF,Random Forest Regressor,MSE,4261783828.4210305,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3882826772.537873,6364,25458
b_lr,53,dt,DT,Decision Tree Regressor,MSE,4810958226.82527,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3540857098.1438713,6364,25458
b_lr,53,gb,GB,Histogram Gradient Boosting Regressor,MSE,4503229167.803419,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3368005541.719673,6364,25458
b_lr,53,lin,LIN,Ridge Regression,MSE,4941310972.991293,"{""model__alpha"": 10.0}",3552625193.4746866,6364,25458
b_lr,53,rf,RF,Random Forest Regressor,MSE,4575358219.768188,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3307407260.686628,6364,25458
b_lr,54,dt,DT,Decision Tree Regressor,MSE,4209125196.263382,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5441505656.668302,6364,25458
b_lr,54,gb,GB,Histogram Gradient Boosting Regressor,MSE,3895227626.431588,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",5016005008.210456,6364,25458
b_lr,54,lin,LIN,Ridge Regression,MSE,4281951656.579857,"{""model__alpha"": 10.0}",5388206197.820977,6364,25458
b_lr,54,rf,RF,Random Forest Regressor,MSE,3955381219.563763,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5005598574.607011,6364,25458
b_lr,55,dt,DT,Decision Tree Regressor,MSE,4461288378.280354,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5324300000.406467,6364,25458
b_lr,55,gb,GB,Histogram Gradient Boosting Regressor,MSE,4237404983.2584796,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",5153127412.2209,6364,25458
b_lr,55,lin,LIN,Ridge Regression,MSE,4474551281.598474,"{""model__alpha"": 10.0}",5529831449.024437,6364,25458
b_lr,55,rf,RF,Random Forest Regressor,MSE,4114119894.468232,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5236135168.5636015,6364,25458
b_lr,56,dt,DT,Decision Tree Regressor,MSE,4347892969.61721,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5334351386.257359,6364,25458
b_lr,56,gb,GB,Histogram Gradient Boosting Regressor,MSE,4021040692.2828975,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",4974400835.241674,6364,25458
b_lr,56,lin,LIN,Ridge Regression,MSE,4321197438.810304,"{""model__alpha"": 10.0}",5499194362.24811,6364,25458
b_lr,56,rf,RF,Random Forest Regressor,MSE,3993469652.5896463,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5067108018.199354,6364,25458
b_lr,57,dt,DT,Decision Tree Regressor,MSE,4389830906.083724,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4898685738.680448,6364,25458
b_lr,57,gb,GB,Histogram Gradient Boosting Regressor,MSE,4124589662.729577,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4439159988.420316,6364,25458
b_lr,57,lin,LIN,Ridge Regression,MSE,4550062892.430087,"{""model__alpha"": 10.0}",4849902469.193596,6364,25458
b_lr,57,rf,RF,Random Forest Regressor,MSE,4166632889.7511344,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4427388502.856182,6364,25458
b_lr,58,dt,DT,Decision Tree Regressor,MSE,4481650589.901281,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",3266944772.6385484,6364,25458
b_lr,58,gb,GB,Histogram Gradient Boosting Regressor,MSE,4060886653.522167,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",2960276708.7829356,6364,25458
b_lr,58,lin,LIN,Ridge Regression,MSE,4537545791.948447,"{""model__alpha"": 10.0}",3246695069.9606824,6364,25458
b_lr,58,rf,RF,Random Forest Regressor,MSE,4156573301.9374785,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3008069903.0692744,6364,25458
b_lr,59,dt,DT,Decision Tree Regressor,MSE,4297799128.355091,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3860245857.6695323,6364,25458
b_lr,59,gb,GB,Histogram Gradient Boosting Regressor,MSE,4040493124.9274554,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3338285712.4505525,6364,25458
b_lr,59,lin,LIN,Ridge Regression,MSE,4346666843.624324,"{""model__alpha"": 10.0}",3790481855.4815907,6364,25458
b_lr,59,rf,RF,Random Forest Regressor,MSE,4043160193.1696944,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3494030874.1730676,6364,25458
b_lr,60,dt,DT,Decision Tree Regressor,MSE,4769364466.789726,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3692082421.8690658,6364,25458
b_lr,60,gb,GB,Histogram Gradient Boosting Regressor,MSE,4504545693.917612,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",3313663444.1467557,6364,25458
b_lr,60,lin,LIN,Ridge Regression,MSE,4903561994.802751,"{""model__alpha"": 10.0}",3842716293.5215955,6364,25458
b_lr,60,rf,RF,Random Forest Regressor,MSE,4498738267.3675375,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3491746932.3520412,6364,25458
b_lr,61,dt,DT,Decision Tree Regressor,MSE,4367641681.647306,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4359039573.414814,6364,25458
b_lr,61,gb,GB,Histogram Gradient Boosting Regressor,MSE,4173212986.003571,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3975058572.2691107,6364,25458
b_lr,61,lin,LIN,Ridge Regression,MSE,4487330824.866708,"{""model__alpha"": 10.0}",4245193953.7066813,6364,25458
b_lr,61,rf,RF,Random Forest Regressor,MSE,4199774671.868383,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3948979071.347365,6364,25458
b_lr,62,dt,DT,Decision Tree Regressor,MSE,4095920680.255327,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4988113318.765309,6364,25458
b_lr,62,gb,GB,Histogram Gradient Boosting Regressor,MSE,3761507906.201033,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4677535694.452029,6364,25458
b_lr,62,lin,LIN,Ridge Regression,MSE,4137687862.0632133,"{""model__alpha"": 10.0}",4560309944.501645,6364,25458
b_lr,62,rf,RF,Random Forest Regressor,MSE,3813409235.116649,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4483742360.079217,6364,25458
b_lr,63,dt,DT,Decision Tree Regressor,MSE,4421278974.584436,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5541424695.72826,6364,25458
b_lr,63,gb,GB,Histogram Gradient Boosting Regressor,MSE,4073146588.2914066,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",4910315358.444998,6364,25458
b_lr,63,lin,LIN,Ridge Regression,MSE,4404574301.662803,"{""model__alpha"": 10.0}",5697206339.132042,6364,25458
b_lr,63,rf,RF,Random Forest Regressor,MSE,4103168460.1566753,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",5212032477.030283,6364,25458
b_lr,64,dt,DT,Decision Tree Regressor,MSE,4428239062.5086155,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4111631967.9419527,6364,25458
b_lr,64,gb,GB,Histogram Gradient Boosting Regressor,MSE,4028270541.136947,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3947691036.7791853,6364,25458
b_lr,64,lin,LIN,Ridge Regression,MSE,4414143736.629629,"{""model__alpha"": 10.0}",3939922212.505561,6364,25458
b_lr,64,rf,RF,Random Forest Regressor,MSE,4118181417.9944983,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3801293081.2147975,6364,25458
b_lr,65,dt,DT,Decision Tree Regressor,MSE,4440578433.851541,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",4964176204.101882,6364,25458
b_lr,65,gb,GB,Histogram Gradient Boosting Regressor,MSE,3931203023.758758,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4712380824.716985,6364,25458
b_lr,65,lin,LIN,Ridge Regression,MSE,4202956327.5880585,"{""model__alpha"": 10.0}",5097603412.060697,6364,25458
b_lr,65,rf,RF,Random Forest Regressor,MSE,3872385019.502514,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4629258699.515182,6364,25458
b_lr,66,dt,DT,Decision Tree Regressor,MSE,4493301336.865557,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",4336331210.961104,6364,25458
b_lr,66,gb,GB,Histogram Gradient Boosting Regressor,MSE,4067988244.3437195,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3884778293.777185,6364,25458
b_lr,66,lin,LIN,Ridge Regression,MSE,4534771601.9730425,"{""model__alpha"": 10.0}",4396921819.231786,6364,25458
b_lr,66,rf,RF,Random Forest Regressor,MSE,4176959663.6112027,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4202449496.413641,6364,25458
b_lr,67,dt,DT,Decision Tree Regressor,MSE,4195018747.900127,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3165810528.726815,6364,25458
b_lr,67,gb,GB,Histogram Gradient Boosting Regressor,MSE,3852575632.71278,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",2780934856.4467416,6364,25458
b_lr,67,lin,LIN,Ridge Regression,MSE,4197586844.8981495,"{""model__alpha"": 10.0}",3232135946.4635215,6364,25458
b_lr,67,rf,RF,Random Forest Regressor,MSE,3922475566.097918,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",2826370379.648768,6364,25458
b_lr,68,dt,DT,Decision Tree Regressor,MSE,4582015356.639493,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4229857627.930237,6364,25458
b_lr,68,gb,GB,Histogram Gradient Boosting Regressor,MSE,4338971127.070113,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",3875732010.269322,6364,25458
b_lr,68,lin,LIN,Ridge Regression,MSE,4669504606.881488,"{""model__alpha"": 10.0}",4340409544.214679,6364,25458
b_lr,68,rf,RF,Random Forest Regressor,MSE,4227138976.97191,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4079240885.825185,6364,25458
b_lr,69,dt,DT,Decision Tree Regressor,MSE,4463596709.749677,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4779725117.962907,6364,25458
b_lr,69,gb,GB,Histogram Gradient Boosting Regressor,MSE,4091222284.6044073,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4405329086.81316,6364,25458
b_lr,69,lin,LIN,Ridge Regression,MSE,4495357212.636024,"{""model__alpha"": 10.0}",4691862670.4976635,6364,25458
b_lr,69,rf,RF,Random Forest Regressor,MSE,4164679832.8438873,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4483865822.198803,6364,25458
b_lr,70,dt,DT,Decision Tree Regressor,MSE,4790327427.857394,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",3779168801.709758,6364,25458
b_lr,70,gb,GB,Histogram Gradient Boosting Regressor,MSE,4241787350.7068872,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",3436415457.8626566,6364,25458
b_lr,70,lin,LIN,Ridge Regression,MSE,4590364669.8021965,"{""model__alpha"": 10.0}",3568910970.6076016,6364,25458
b_lr,70,rf,RF,Random Forest Regressor,MSE,4260585824.4567633,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3497859986.595173,6364,25458
b_lr,71,dt,DT,Decision Tree Regressor,MSE,4326050634.765094,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4322544185.611395,6364,25458
b_lr,71,gb,GB,Histogram Gradient Boosting Regressor,MSE,4001801935.2275314,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",3685738657.7166853,6364,25458
b_lr,71,lin,LIN,Ridge Regression,MSE,4241529777.640493,"{""model__alpha"": 10.0}",3888414839.867228,6364,25458
b_lr,71,rf,RF,Random Forest Regressor,MSE,4013213266.4990807,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3878299872.2220836,6364,25458
b_lr,72,dt,DT,Decision Tree Regressor,MSE,4313450346.928025,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3421703994.387717,6364,25458
b_lr,72,gb,GB,Histogram Gradient Boosting Regressor,MSE,3947434383.1348004,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3267133261.3049464,6364,25458
b_lr,72,lin,LIN,Ridge Regression,MSE,4359013219.725215,"{""model__alpha"": 10.0}",3479662419.16642,6364,25458
b_lr,72,rf,RF,Random Forest Regressor,MSE,4035736377.645293,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3251474065.16693,6364,25458
b_lr,73,dt,DT,Decision Tree Regressor,MSE,4213650860.426955,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4814157422.691986,6364,25458
b_lr,73,gb,GB,Histogram Gradient Boosting Regressor,MSE,3973735225.988325,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4611751348.233996,6364,25458
b_lr,73,lin,LIN,Ridge Regression,MSE,4367945462.04417,"{""model__alpha"": 10.0}",4993346789.131786,6364,25458
b_lr,73,rf,RF,Random Forest Regressor,MSE,3955589577.9534755,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4573501128.412083,6364,25458
b_lr,74,dt,DT,Decision Tree Regressor,MSE,4537695950.762212,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3303801548.3442907,6364,25458
b_lr,74,gb,GB,Histogram Gradient Boosting Regressor,MSE,4178739284.038362,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3115405049.5953655,6364,25458
b_lr,74,lin,LIN,Ridge Regression,MSE,4666902202.764659,"{""model__alpha"": 10.0}",3617335441.5432954,6364,25458
b_lr,74,rf,RF,Random Forest Regressor,MSE,4305065136.215832,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3193673462.774994,6364,25458
b_lr,75,dt,DT,Decision Tree Regressor,MSE,4319083366.959762,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5025014093.572333,6364,25458
b_lr,75,gb,GB,Histogram Gradient Boosting Regressor,MSE,4100459157.427443,"{""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",4729115275.612733,6364,25458
b_lr,75,lin,LIN,Ridge Regression,MSE,4477022952.145071,"{""model__alpha"": 10.0}",5011842873.788178,6364,25458
b_lr,75,rf,RF,Random Forest Regressor,MSE,4139985792.60383,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4698351920.342631,6364,25458
b_lr,76,dt,DT,Decision Tree Regressor,MSE,4321864420.803129,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",4379109120.457311,6364,25458
b_lr,76,gb,GB,Histogram Gradient Boosting Regressor,MSE,3730178925.5082135,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4029615752.8318563,6364,25458
b_lr,76,lin,LIN,Ridge Regression,MSE,4242877929.606975,"{""model__alpha"": 10.0}",4678956229.595985,6364,25458
b_lr,76,rf,RF,Random Forest Regressor,MSE,3885298097.8018956,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4101970773.1934233,6364,25458
b_lr,77,dt,DT,Decision Tree Regressor,MSE,4576272556.254845,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",3835807966.4299073,6364,25458
b_lr,77,gb,GB,Histogram Gradient Boosting Regressor,MSE,4272716159.2827587,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3573069407.643561,6364,25458
b_lr,77,lin,LIN,Ridge Regression,MSE,4611666334.074553,"{""model__alpha"": 10.0}",4014534341.263372,6364,25458
b_lr,77,rf,RF,Random Forest Regressor,MSE,4364236902.694677,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",3576026495.3177614,6364,25458
b_lr,78,dt,DT,Decision Tree Regressor,MSE,4654174298.191064,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",4358653258.564916,6364,25458
b_lr,78,gb,GB,Histogram Gradient Boosting Regressor,MSE,4316279613.757835,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",3978535325.277818,6364,25458
b_lr,78,lin,LIN,Ridge Regression,MSE,4776119542.891562,"{""model__alpha"": 10.0}",4554807632.718213,6364,25458
b_lr,78,rf,RF,Random Forest Regressor,MSE,4380797604.335327,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",4006715961.6286106,6364,25458
b_lr,79,dt,DT,Decision Tree Regressor,MSE,4541163809.262888,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 50}",5211173095.738062,6364,25458
