experiment,replicate,learner,learner_label,learner_model,quality_metric,quality_value,tuned_params,validation_score,n_train,n_inference
c_glm,15,lin,LIN,Logistic Regression,Brier,0.10363894208445161,"{""model__C"": 1.0}",0.09149655796621482,990,3963
c_glm,15,rf,RF,Random Forest Classifier,Brier,0.10958263709134468,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11250232897573186,990,3963
c_glm,16,dt,DT,Decision Tree Classifier,Brier,0.11608919470280306,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.11579837686811002,990,3963
c_glm,16,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.10803921601452425,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.09575943873366186,990,3963
c_glm,16,lin,LIN,Logistic Regression,Brier,0.10565791917734309,"{""model__C"": 0.1}",0.10641176557256943,990,3963
c_glm,16,rf,RF,Random Forest Classifier,Brier,0.11786668381173115,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.11801970620326534,990,3963
c_glm,17,dt,DT,Decision Tree Classifier,Brier,0.11812526884347146,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.12187627917727373,990,3963
c_glm,17,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.1076427989989123,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.10988049033606404,990,3963
c_glm,17,lin,LIN,Logistic Regression,Brier,0.10969417414103674,"{""model__C"": 1.0}",0.10656687398190101,990,3963
c_glm,17,rf,RF,Random Forest Classifier,Brier,0.11509617518285158,"{""model__max_depth"": 12, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.12604298559884472,990,3963
c_glm,18,dt,DT,Decision Tree Classifier,Brier,0.1163064772609525,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.1245065427696776,990,3963
c_glm,18,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.108272495603197,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.1036926131710364,990,3963
c_glm,18,lin,LIN,Logistic Regression,Brier,0.10922067680170702,"{""model__C"": 0.1}",0.11226286655901213,990,3963
c_glm,18,rf,RF,Random Forest Classifier,Brier,0.11159978903077707,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.1320747645464055,990,3963
c_glm,19,dt,DT,Decision Tree Classifier,Brier,0.11741668265720408,"{""model__max_depth"": 4, ""model__min_samples_leaf"": 10}",0.10290506698800744,990,3963
c_glm,19,gb,GB,Histogram Gradient Boosting Classifier,Brier,0.10400127509613938,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.10468913633898029,990,3963
c_glm,19,lin,LIN,Logistic Regression,Brier,0.10536892903473422,"{""model__C"": 1.0}",0.10076320030315339,990,3963
c_glm,19,rf,RF,Random Forest Classifier,Brier,0.10983759942940274,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 20, ""model__n_estimators"": 20}",0.10409134780189765,990,3963
