experiment,replicate,target,parameter,learner,learner_label,learner_model,method,method_label,confidence_level,estimate,truth,ci_low,ci_high,ci_width,covered,quality_metric,quality_value,selected_lambda,lambda_source,backend,package_version,status,warning,tuned_params,validation_score,n_total,n_labelled,n_unlabelled,n_train,n_inference,relative_width_rep
b_lr,0,income_on_age_sex,intercept,dt,DT,Decision Tree Regressor,ppi_plus_plus_v1,PPI++V1,0.9,12270.209563239472,13291.613243404692,10783.848088069606,13756.571038409338,2972.722950339732,True,MSE,4673816038.135477,,package_internal_not_exposed,ppi-python,0.2.3,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9542019206726993
b_lr,0,income_on_age_sex,intercept,dt,DT,Decision Tree Regressor,ppi_plus_plus_v1,PPI++V1,0.95,12270.209563239472,13291.613243404692,10499.100625880688,14041.318500598256,3542.2178747175676,True,MSE,4673816038.135477,,package_internal_not_exposed,ppi-python,0.2.3,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9542019206726997
b_lr,0,income_on_age_sex,intercept,dt,DT,Decision Tree Regressor,ppi_plus_plus_v1,PPI++V1,0.975,12270.209563239472,13291.613243404692,10244.780303113008,14295.638823365936,4050.8585202529284,True,MSE,4673816038.135477,,package_internal_not_exposed,ppi-python,0.2.3,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9542019206727002
b_lr,0,income_on_age_sex,AGEP,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.9,559.9453795652574,547.9069413412143,529.7548136602269,590.135945470288,60.381131810061106,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9744377243121953
b_lr,0,income_on_age_sex,AGEP,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.95,559.9453795652574,547.9069413412143,523.971101442765,595.9196576877499,71.94855624498496,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9744377243121947
b_lr,0,income_on_age_sex,AGEP,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.975,559.9453795652574,547.9069413412143,518.8054169213542,601.0853422091607,82.27992528780646,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.974437724312195
b_lr,0,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.9,25072.60225877349,24977.364721462392,23639.521684932508,26505.682832614475,2866.161147681967,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9685921995203066
b_lr,0,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.95,25072.60225877349,24977.364721462392,23364.981431212043,26780.22308633494,3415.241655122896,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9685921995203067
b_lr,0,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.975,25072.60225877349,24977.364721462392,23119.77760954432,27025.426908002664,3905.6492984583456,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9685921995203062
b_lr,0,income_on_age_sex,intercept,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.9,12296.81324795811,13291.613243404692,10810.080930645552,13783.54556527067,2973.4646346251175,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9544399908129277
b_lr,0,income_on_age_sex,intercept,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.95,12296.81324795811,13291.613243404692,10525.262424931376,14068.364070984846,3543.10164605347,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9544399908129282
b_lr,0,income_on_age_sex,intercept,dt,DT,Decision Tree Regressor,ppi_plus_plus_v2,PPI++V2,0.975,12296.81324795811,13291.613243404692,10270.87865010644,14322.747845809781,4051.8691957033407,True,MSE,4673816038.135477,0.7,internal_grid_trace,internal,,ok,,"{""model__max_depth"": 8, ""model__min_samples_leaf"": 10}",5161578031.314678,318215,31822,286393,6364,25458,0.9544399908129281
b_lr,0,income_on_age_sex,AGEP,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.9,561.0383312998968,547.9069413412143,535.0943332882428,586.9823293115508,51.887996023308006,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8373745116789544
b_lr,0,income_on_age_sex,AGEP,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.95,561.0383312998968,547.9069413412143,530.1241509226048,591.9525116771887,61.828360754583855,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8373745116789548
b_lr,0,income_on_age_sex,AGEP,gb,GB,Histogram Gradient Boosting Regressor,cross_ppi,Cross-PPI,0.975,561.0383312998968,547.9069413412143,525.6850652369012,596.3915973628923,70.70653212599109,True,MSE,4079035751.446505,,,ppi-python,0.2.3,ok,,"{""model__learning_rate"": 0.1, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",4859210780.457799,318215,31822,286393,6364,25458,0.8373745116789553
