experiment,target,parameter,learner,learner_label,learner_model,quality_metric,method,method_label,confidence_level,coverage,avg_width,sd_ci_low,sd_ci_high,quality_value_mean,quality_value_sd,relative_width_rep_mean,relative_width_rep_sd,relative_width_rep_median,relative_width_rep_q25,relative_width_rep_q75,median_lambda,n_success,coverage_error,n_failed,classic_avg_width,relative_width
b_lr,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,MSE,cross_ppi,Cross-PPI,0.95,0.95,2988.020128966251,767.1950551199781,795.7587710891987,4424752303.865795,188846934.11819887,0.849849721419174,0.0042017558174166575,0.8492048584125879,0.8469507146489598,0.8531898974165746,,20,0.0,0,3516.0081135354762,0.849833115419545
b_lr,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,MSE,naive_ml,Naive ML,0.95,0.05,708.4671510138045,3279.870042580023,3289.822255826587,4424752303.865795,188846934.11819887,0.2014889487484365,0.00953670615912141,0.20124571579064116,0.19457551553144561,0.20816089558799034,,20,-0.8999999999999999,0,3516.0081135354762,0.2014975870750806
b_lr,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,MSE,ppi,PPI,0.95,1.0,3397.2605792328345,664.3655551796688,689.3854858936576,4424752303.865795,188846934.11819887,0.9661941928003387,0.013527633329417964,0.9629193111217919,0.9582569354947846,0.9712274024942638,,20,0.050000000000000044,0,3516.0081135354762,0.9662266040156441
b_lr,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,MSE,ppi_plus_plus_v1,PPI++V1,0.95,1.0,3361.1986699062704,652.8846406218858,681.4228142676657,4424752303.865795,188846934.11819887,0.9559483477853089,0.011141163711540539,0.9550901013462045,0.9459342445757261,0.9646509489660049,,20,0.050000000000000044,0,3516.0081135354762,0.9559701119479104
b_lr,income_on_age_sex,SEX_MALE,dt,DT,Decision Tree Regressor,MSE,ppi_plus_plus_v2,PPI++V2,0.95,1.0,3361.2528912497846,655.325385494151,683.337272362674,4424752303.865795,188846934.11819887,0.9559640989117957,0.011287448000748846,0.9551338217486709,0.9459650869007993,0.9647850897510567,0.8,20,0.050000000000000044,0,3516.0081135354762,0.9559855332273168
b_lr,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,MSE,cross_ppi,Cross-PPI,0.95,1.0,2905.833756114826,683.4437335318685,712.8032961847854,4063611733.32775,135813129.1482445,0.8264638198447768,0.00451335861835944,0.8274335623424758,0.823358768022809,0.8292156465773197,,20,0.050000000000000044,0,3516.0081135354762,0.8264582055224277
b_lr,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,MSE,naive_ml,Naive ML,0.95,0.3,710.2649450657497,1599.6253784660885,1617.154113995143,4063611733.32775,135813129.1482445,0.20200480462306963,0.008550738890439773,0.2022016165020718,0.19484124947128,0.20892370813223066,,20,-0.6499999999999999,0,3516.0081135354762,0.2020089038849094
b_lr,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,MSE,ppi,PPI,0.95,1.0,3265.099093526167,717.6797443243901,749.9934427759542,4063611733.32775,135813129.1482445,0.9286389200045834,0.007963833615264733,0.928011968846356,0.9222414830381717,0.9333553618670101,,20,0.050000000000000044,0,3516.0081135354762,0.9286380998259385
b_lr,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,MSE,ppi_plus_plus_v1,PPI++V1,0.95,1.0,3249.583842450354,702.3014647285304,736.6604039540953,4063611733.32775,135813129.1482445,0.9242260354055236,0.008593486253755223,0.9238843632946558,0.9184203648979846,0.9283820182674677,,20,0.050000000000000044,0,3516.0081135354762,0.9242253537301361
b_lr,income_on_age_sex,SEX_MALE,gb,GB,Histogram Gradient Boosting Regressor,MSE,ppi_plus_plus_v2,PPI++V2,0.95,1.0,3249.4741667056073,705.4198884839223,739.5835802736425,4063611733.32775,135813129.1482445,0.9241945510840924,0.008626245787952546,0.9237301343265291,0.9182705547470402,0.9284220566585257,0.875,20,0.050000000000000044,0,3516.0081135354762,0.9241941604731227
b_lr,income_on_age_sex,SEX_MALE,lin,LIN,Ridge Regression,MSE,cross_ppi,Cross-PPI,0.95,1.0,3042.1692276554104,662.7576117788637,701.2953386827107,4443168817.889824,143063616.30500123,0.8652253280841151,0.0032463269218997513,0.86477010174725,0.8628289423900413,0.8683491268165525,,20,0.050000000000000044,0,3516.0081135354762,0.8652338474260222
